symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;lastUpdatedDividendsAt
BRKMI235;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E72;False;AMERICAN;BRASKEM PNA, R$ 23.50, 20-09-2024;23.5;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244091000;CALL;1718892830000;23.5;UPGRADE REQUIRED!!!;
BRKMU235;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E69;False;EUROPEAN;BRASKEM PNA, R$ 23.50, 20-09-2024;23.5;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694787145000;23.5;UPGRADE REQUIRED!!!;
BRKMI240;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E23;False;AMERICAN;BRASKEM PNA, R$ 24.00, 20-09-2024;24.0;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1694796471000;24.0;UPGRADE REQUIRED!!!;
BRKMU240;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E28;False;EUROPEAN;BRASKEM PNA, R$ 24.00, 20-09-2024;24.0;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694800546000;24.0;UPGRADE REQUIRED!!!;
BRKMI250;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DP7;False;AMERICAN;BRASKEM PNA, R$ 25.00, 20-09-2024;25.0;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1694712243000;25.0;UPGRADE REQUIRED!!!;
BRKMU250;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DY3;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 20-09-2024;25.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718820135000;25.0;UPGRADE REQUIRED!!!;
BRKMI260;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DN2;False;AMERICAN;BRASKEM PNA, R$ 26.00, 20-09-2024;26.0;2024-06-22T10:18:38.790Z;0.0;2024-06-22T10:18:38.790Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1710960933000;26.0;UPGRADE REQUIRED!!!;
BRKMU260;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E10;False;EUROPEAN;BRASKEM PNA, R$ 26.00, 20-09-2024;26.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244080000;PUT;1711391864000;26.0;UPGRADE REQUIRED!!!;
BRKMI270;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DU7;False;AMERICAN;BRASKEM PNA, R$ 27.00, 20-09-2024;27.0;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244265000;CALL;1719216326000;27.0;UPGRADE REQUIRED!!!;
BRKMU270;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DO4;False;EUROPEAN;BRASKEM PNA, R$ 27.00, 20-09-2024;27.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694715997000;27.0;UPGRADE REQUIRED!!!;
BRKMI280;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DR3;False;AMERICAN;BRASKEM PNA, R$ 28.00, 20-09-2024;28.0;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1711114158000;28.0;UPGRADE REQUIRED!!!;
BRKMU280;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E36;False;EUROPEAN;BRASKEM PNA, R$ 28.00, 20-09-2024;28.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694717101000;28.0;UPGRADE REQUIRED!!!;
BRKMI285;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DZ6;False;AMERICAN;BRASKEM PNA, R$ 28.50, 20-09-2024;28.5;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1694116497000;28.5;UPGRADE REQUIRED!!!;
BRKMU285;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DW7;False;EUROPEAN;BRASKEM PNA, R$ 28.50, 20-09-2024;28.5;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694707900000;28.5;UPGRADE REQUIRED!!!;
BRKMI290;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E31;False;AMERICAN;BRASKEM PNA, R$ 29.00, 20-09-2024;29.0;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1694095225000;29.0;UPGRADE REQUIRED!!!;
BRKMU290;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DU1;False;EUROPEAN;BRASKEM PNA, R$ 29.00, 20-09-2024;29.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694525409000;29.0;UPGRADE REQUIRED!!!;
BRKMI300;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E56;False;AMERICAN;BRASKEM PNA, R$ 30.00, 20-09-2024;30.0;2024-06-22T10:18:38.789Z;0.0;2024-06-22T10:18:38.789Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244086000;CALL;1716400292000;30.0;UPGRADE REQUIRED!!!;
BRKMU300;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E51;False;EUROPEAN;BRASKEM PNA, R$ 30.00, 20-09-2024;30.0;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694525407000;30.0;UPGRADE REQUIRED!!!;
BRKMI380;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0C41;False;AMERICAN;BRASKEM PNA, R$ 38.00, 20-09-2024;38.0;2024-06-22T10:18:38.784Z;0.0;2024-06-22T10:18:38.784Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1718127308000;38.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMU380;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0C46;False;EUROPEAN;BRASKEM PNA, R$ 38.00, 20-09-2024;38.0;2024-06-22T10:18:38.411Z;0.0;2024-06-22T10:18:38.411Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;PUT;1718132387000;38.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMJ120;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EJ7;False;AMERICAN;BRASKEM PNA, R$ 12.00, 18-10-2024;12.0;2024-06-22T10:18:38.807Z;0.0;2024-06-22T10:18:38.807Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;12.0;UPGRADE REQUIRED!!!;
BRKMV120;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EH5;False;EUROPEAN;BRASKEM PNA, R$ 12.00, 18-10-2024;12.0;2024-06-22T10:18:38.645Z;0.0;2024-06-22T10:18:38.645Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702919542000;12.0;UPGRADE REQUIRED!!!;
BRKMJ125;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0ED0;False;AMERICAN;BRASKEM PNA, R$ 12.50, 18-10-2024;12.5;2024-06-22T10:18:38.807Z;0.0;2024-06-22T10:18:38.807Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;12.5;UPGRADE REQUIRED!!!;
BRKMV125;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EG7;False;EUROPEAN;BRASKEM PNA, R$ 12.50, 18-10-2024;12.5;2024-06-22T10:18:38.646Z;0.0;2024-06-22T10:18:38.646Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702919542000;12.5;UPGRADE REQUIRED!!!;
BRKMJ130;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0ES8;False;AMERICAN;BRASKEM PNA, R$ 13.00, 18-10-2024;13.0;2024-06-22T10:18:38.807Z;0.0;2024-06-22T10:18:38.807Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;13.0;UPGRADE REQUIRED!!!;
BRKMV130;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EO1;False;EUROPEAN;BRASKEM PNA, R$ 13.00, 18-10-2024;13.0;2024-06-22T10:18:38.645Z;0.0;2024-06-22T10:18:38.645Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1702919542000;13.0;UPGRADE REQUIRED!!!;
BRKMJ140;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EQ2;False;AMERICAN;BRASKEM PNA, R$ 14.00, 18-10-2024;14.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;14.0;UPGRADE REQUIRED!!!;
BRKMV140;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EP8;False;EUROPEAN;BRASKEM PNA, R$ 14.00, 18-10-2024;14.0;2024-06-22T10:18:38.646Z;0.0;2024-06-22T10:18:38.646Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702919542000;14.0;UPGRADE REQUIRED!!!;
BRKMJ150;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EN9;False;AMERICAN;BRASKEM PNA, R$ 15.00, 18-10-2024;15.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;15.0;UPGRADE REQUIRED!!!;
BRKMV150;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0ER4;False;EUROPEAN;BRASKEM PNA, R$ 15.00, 18-10-2024;15.0;2024-06-22T10:18:38.646Z;0.0;2024-06-22T10:18:38.646Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244080000;PUT;1718715813000;15.0;UPGRADE REQUIRED!!!;
BRKMJ160;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EM1;False;AMERICAN;BRASKEM PNA, R$ 16.00, 18-10-2024;16.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;16.0;UPGRADE REQUIRED!!!;
BRKMV160;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EC6;False;EUROPEAN;BRASKEM PNA, R$ 16.00, 18-10-2024;16.0;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1717440405000;16.0;UPGRADE REQUIRED!!!;
BRKMJ170;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EG3;False;AMERICAN;BRASKEM PNA, R$ 17.00, 18-10-2024;17.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;17.0;UPGRADE REQUIRED!!!;
BRKMV170;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0ED4;False;EUROPEAN;BRASKEM PNA, R$ 17.00, 18-10-2024;17.0;2024-06-22T10:18:38.646Z;0.0;2024-06-22T10:18:38.646Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702919542000;17.0;UPGRADE REQUIRED!!!;
BRKMJ180;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EC2;False;AMERICAN;BRASKEM PNA, R$ 18.00, 18-10-2024;18.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;18.0;UPGRADE REQUIRED!!!;
BRKMV180;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0E91;False;EUROPEAN;BRASKEM PNA, R$ 18.00, 18-10-2024;18.0;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702919542000;18.0;UPGRADE REQUIRED!!!;
BRKMJ190;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EA6;False;AMERICAN;BRASKEM PNA, R$ 19.00, 18-10-2024;19.0;2024-06-22T10:18:38.808Z;0.0;2024-06-22T10:18:38.808Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697809741000;19.0;UPGRADE REQUIRED!!!;
BRKMV190;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EN3;False;EUROPEAN;BRASKEM PNA, R$ 19.00, 18-10-2024;19.0;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718117858000;19.0;UPGRADE REQUIRED!!!;
BRKMJ200;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EB4;False;AMERICAN;BRASKEM PNA, R$ 20.00, 18-10-2024;20.0;2024-06-22T10:18:38.807Z;0.0;2024-06-22T10:18:38.807Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234723000;CALL;1697824094000;20.0;UPGRADE REQUIRED!!!;
BRKMV200;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EA0;False;EUROPEAN;BRASKEM PNA, R$ 20.00, 18-10-2024;20.0;2024-06-22T10:18:38.639Z;0.0;2024-06-22T10:18:38.639Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1718644368000;20.0;UPGRADE REQUIRED!!!;
BRKMJ210;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EI9;False;AMERICAN;BRASKEM PNA, R$ 21.00, 18-10-2024;21.0;2024-06-22T10:18:38.807Z;0.0;2024-06-22T10:18:38.807Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697831357000;21.0;UPGRADE REQUIRED!!!;
BRKMV210;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0ES2;False;EUROPEAN;BRASKEM PNA, R$ 21.00, 18-10-2024;21.0;2024-06-22T10:18:38.639Z;0.0;2024-06-22T10:18:38.639Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1710868628000;21.0;UPGRADE REQUIRED!!!;
BRKMJ220;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EO7;False;AMERICAN;BRASKEM PNA, R$ 22.00, 18-10-2024;22.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697821532000;22.0;UPGRADE REQUIRED!!!;
BRKMV220;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EF9;False;EUROPEAN;BRASKEM PNA, R$ 22.00, 18-10-2024;22.0;2024-06-22T10:18:38.639Z;0.0;2024-06-22T10:18:38.639Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1717604888000;22.0;UPGRADE REQUIRED!!!;
BRKMJ230;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EH1;False;AMERICAN;BRASKEM PNA, R$ 23.00, 18-10-2024;23.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697830661000;23.0;UPGRADE REQUIRED!!!;
BRKMV230;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EL7;False;EUROPEAN;BRASKEM PNA, R$ 23.00, 18-10-2024;23.0;2024-06-22T10:18:38.639Z;0.0;2024-06-22T10:18:38.639Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1717699460000;23.0;UPGRADE REQUIRED!!!;
BRKMJ240;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EF5;False;AMERICAN;BRASKEM PNA, R$ 24.00, 18-10-2024;24.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1718814745000;24.0;UPGRADE REQUIRED!!!;
BRKMV240;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EM5;False;EUROPEAN;BRASKEM PNA, R$ 24.00, 18-10-2024;24.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715092217000;24.0;UPGRADE REQUIRED!!!;
BRKMJ250;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0ER0;False;AMERICAN;BRASKEM PNA, R$ 25.00, 18-10-2024;25.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719235820000;CALL;1719235820000;25.0;UPGRADE REQUIRED!!!;
BRKMV250;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EK9;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 18-10-2024;25.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1717684022000;25.0;UPGRADE REQUIRED!!!;
BRKMJ260;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EL3;False;AMERICAN;BRASKEM PNA, R$ 26.00, 18-10-2024;26.0;2024-06-22T10:18:38.805Z;0.0;2024-06-22T10:18:38.805Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697819516000;26.0;UPGRADE REQUIRED!!!;
BRKMV260;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EJ1;False;EUROPEAN;BRASKEM PNA, R$ 26.00, 18-10-2024;26.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697214770000;26.0;UPGRADE REQUIRED!!!;
BRKMJ270;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EP4;False;AMERICAN;BRASKEM PNA, R$ 27.00, 18-10-2024;27.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1697809038000;27.0;UPGRADE REQUIRED!!!;
BRKMV270;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EE2;False;EUROPEAN;BRASKEM PNA, R$ 27.00, 18-10-2024;27.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697815334000;27.0;UPGRADE REQUIRED!!!;
BRKMJ280;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EK5;False;AMERICAN;BRASKEM PNA, R$ 28.00, 18-10-2024;28.0;2024-06-22T10:18:38.805Z;0.0;2024-06-22T10:18:38.805Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1696957657000;28.0;UPGRADE REQUIRED!!!;
BRKMV280;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EB8;False;EUROPEAN;BRASKEM PNA, R$ 28.00, 18-10-2024;28.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697648775000;28.0;UPGRADE REQUIRED!!!;
BRKMJ290;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0EE8;False;AMERICAN;BRASKEM PNA, R$ 29.00, 18-10-2024;29.0;2024-06-22T10:18:38.805Z;0.0;2024-06-22T10:18:38.805Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1695235048000;29.0;UPGRADE REQUIRED!!!;
BRKMV290;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EI3;False;EUROPEAN;BRASKEM PNA, R$ 29.00, 18-10-2024;29.0;2024-06-22T10:18:38.640Z;0.0;2024-06-22T10:18:38.640Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697548149000;29.0;UPGRADE REQUIRED!!!;
BRKMJ300;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRKM5J0E96;False;AMERICAN;BRASKEM PNA, R$ 30.00, 18-10-2024;30.0;2024-06-22T10:18:38.804Z;0.0;2024-06-22T10:18:38.804Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244080000;CALL;1711652667000;30.0;UPGRADE REQUIRED!!!;
BRKMV300;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRKM5V0EQ6;False;EUROPEAN;BRASKEM PNA, R$ 30.00, 18-10-2024;30.0;2024-06-22T10:18:38.633Z;0.0;2024-06-22T10:18:38.633Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697462564000;30.0;UPGRADE REQUIRED!!!;
BRKMK110;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DY5;False;AMERICAN;BRASKEM PNA, R$ 11.00, 14-11-2024;11.0;2024-06-22T10:18:38.970Z;0.0;2024-06-22T10:18:38.970Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1715089905000;11.0;UPGRADE REQUIRED!!!;
BRKMW110;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DX3;False;EUROPEAN;BRASKEM PNA, R$ 11.00, 14-11-2024;11.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697462564000;11.0;UPGRADE REQUIRED!!!;
BRKMK120;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DX7;False;AMERICAN;BRASKEM PNA, R$ 12.00, 14-11-2024;12.0;2024-06-22T10:18:38.970Z;0.0;2024-06-22T10:18:38.970Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1696614072000;12.0;UPGRADE REQUIRED!!!;
BRKMW120;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E08;False;EUROPEAN;BRASKEM PNA, R$ 12.00, 14-11-2024;12.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697462564000;12.0;UPGRADE REQUIRED!!!;
BRKMK130;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E37;False;AMERICAN;BRASKEM PNA, R$ 13.00, 14-11-2024;13.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1696614072000;13.0;UPGRADE REQUIRED!!!;
