symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;ask;bid;quotationForm;security_category;spot_price;trades;cnpj;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;has_options
CPLEI134;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09Y1;False;AMERICAN;COPEL PNB, R$ 13.45, 20-09-2024;13.45;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;13.45;UPGRADE REQUIRED!!!;
CPLEU134;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A20;False;EUROPEAN;COPEL PNB, R$ 13.45, 20-09-2024;13.45;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;13.45;UPGRADE REQUIRED!!!;
CPLEI140;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09E3;False;AMERICAN;COPEL PNB, R$ 13.95, 20-09-2024;13.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;13.95;UPGRADE REQUIRED!!!;
CPLEU140;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09C2;False;EUROPEAN;COPEL PNB, R$ 13.95, 20-09-2024;13.95;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;13.95;UPGRADE REQUIRED!!!;
CPLEI144;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09V7;False;AMERICAN;COPEL PNB, R$ 14.45, 20-09-2024;14.45;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;14.45;UPGRADE REQUIRED!!!;
CPLEU144;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A87;False;EUROPEAN;COPEL PNB, R$ 14.45, 20-09-2024;14.45;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;14.45;UPGRADE REQUIRED!!!;
CPLEI150;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09F0;False;AMERICAN;COPEL PNB, R$ 14.95, 20-09-2024;14.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;14.95;UPGRADE REQUIRED!!!;
CPLEU150;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09K5;False;EUROPEAN;COPEL PNB, R$ 14.95, 20-09-2024;14.95;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;14.95;UPGRADE REQUIRED!!!;
CPLEI154;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A09;False;AMERICAN;COPEL PNB, R$ 15.45, 20-09-2024;15.45;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;15.45;UPGRADE REQUIRED!!!;
CPLEU154;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09Z3;False;EUROPEAN;COPEL PNB, R$ 15.45, 20-09-2024;15.45;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;15.45;UPGRADE REQUIRED!!!;
CPLEI160;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09P9;False;AMERICAN;COPEL PNB, R$ 15.95, 20-09-2024;15.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;15.95;UPGRADE REQUIRED!!!;
CPLEU160;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09M1;False;EUROPEAN;COPEL PNB, R$ 15.95, 20-09-2024;15.95;2024-06-22T10:18:38.855Z;0.0;2024-06-22T10:18:38.855Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;15.95;UPGRADE REQUIRED!!!;
CPLEI170;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09R5;False;AMERICAN;COPEL PNB, R$ 16.95, 20-09-2024;16.95;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;16.95;UPGRADE REQUIRED!!!;
CPLEU170;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09H1;False;EUROPEAN;COPEL PNB, R$ 16.95, 20-09-2024;16.95;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;16.95;UPGRADE REQUIRED!!!;
CPLEI180;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09J2;False;AMERICAN;COPEL PNB, R$ 17.95, 20-09-2024;17.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;17.95;UPGRADE REQUIRED!!!;
CPLEU180;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09A6;False;EUROPEAN;COPEL PNB, R$ 17.95, 20-09-2024;17.95;2024-06-22T10:18:38.858Z;0.0;2024-06-22T10:18:38.858Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;17.95;UPGRADE REQUIRED!!!;
CPLEI190;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09G8;False;AMERICAN;COPEL PNB, R$ 18.95, 20-09-2024;18.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1688582413000;18.95;UPGRADE REQUIRED!!!;
CPLEU190;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09D0;False;EUROPEAN;COPEL PNB, R$ 18.95, 20-09-2024;18.95;2024-06-22T10:18:38.858Z;0.0;2024-06-22T10:18:38.858Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;18.95;UPGRADE REQUIRED!!!;
CPLEI200;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09K0;False;AMERICAN;COPEL PNB, R$ 19.95, 20-09-2024;19.95;2024-06-22T10:18:38.983Z;0.0;2024-06-22T10:18:38.983Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1688582413000;19.95;UPGRADE REQUIRED!!!;
CPLEU200;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09P4;False;EUROPEAN;COPEL PNB, R$ 19.95, 20-09-2024;19.95;2024-06-22T10:18:38.853Z;0.0;2024-06-22T10:18:38.853Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;19.95;UPGRADE REQUIRED!!!;
CPLEJ735;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0AD4;False;AMERICAN;COPEL PNB, R$ 7.35, 18-10-2024;7.35;2024-06-22T10:18:38.468Z;0.0;2024-06-22T10:18:38.468Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;7.35;UPGRADE REQUIRED!!!;
CPLEV735;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0AD8;False;EUROPEAN;COPEL PNB, R$ 7.35, 18-10-2024;7.35;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719244090000;PUT;-62167294412000;7.35;UPGRADE REQUIRED!!!;
CPLEJ840;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A15;False;AMERICAN;COPEL PNB, R$ 8.35, 18-10-2024;8.35;2024-06-22T10:18:38.462Z;0.0;2024-06-22T10:18:38.462Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1697825008000;8.35;UPGRADE REQUIRED!!!;
CPLEV840;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09U2;False;EUROPEAN;COPEL PNB, R$ 8.35, 18-10-2024;8.35;2024-06-22T10:18:38.984Z;0.0;2024-06-22T10:18:38.984Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1718912134000;8.35;UPGRADE REQUIRED!!!;
CPLEJ880;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A23;False;AMERICAN;COPEL PNB, R$ 8.75, 18-10-2024;8.75;2024-06-22T10:18:38.444Z;0.0;2024-06-22T10:18:38.444Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1697810683000;8.75;UPGRADE REQUIRED!!!;
CPLEV880;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09W8;False;EUROPEAN;COPEL PNB, R$ 8.75, 18-10-2024;8.75;2024-06-22T10:18:38.983Z;0.0;2024-06-22T10:18:38.983Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1717169434000;8.75;UPGRADE REQUIRED!!!;
CPLEJ920;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09V5;False;AMERICAN;COPEL PNB, R$ 9.15, 18-10-2024;9.15;2024-06-22T10:18:38.458Z;0.0;2024-06-22T10:18:38.458Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1697826501000;9.15;UPGRADE REQUIRED!!!;
CPLEV920;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A69;False;EUROPEAN;COPEL PNB, R$ 9.15, 18-10-2024;9.15;2024-06-22T10:18:38.984Z;0.0;2024-06-22T10:18:38.984Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1718286554000;9.15;UPGRADE REQUIRED!!!;
CPLEJ960;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09W3;False;AMERICAN;COPEL PNB, R$ 9.55, 18-10-2024;9.55;2024-06-22T10:18:38.445Z;0.0;2024-06-22T10:18:38.445Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1697561034000;9.55;UPGRADE REQUIRED!!!;
CPLEV960;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09Z1;False;EUROPEAN;COPEL PNB, R$ 9.55, 18-10-2024;9.55;2024-06-22T10:18:38.981Z;0.0;2024-06-22T10:18:38.981Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1718124690000;9.55;UPGRADE REQUIRED!!!;
CPLEJ100;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A80;False;AMERICAN;COPEL PNB, R$ 9.95, 18-10-2024;9.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1695321674000;9.95;UPGRADE REQUIRED!!!;
CPLEV100;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A85;False;EUROPEAN;COPEL PNB, R$ 9.95, 18-10-2024;9.95;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1713295873000;9.95;UPGRADE REQUIRED!!!;
CPLEJ110;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A31;False;AMERICAN;COPEL PNB, R$ 10.95, 18-10-2024;10.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1695411208000;10.95;UPGRADE REQUIRED!!!;
CPLEV110;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0AC0;False;EUROPEAN;COPEL PNB, R$ 10.95, 18-10-2024;10.95;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1687539243000;10.95;UPGRADE REQUIRED!!!;
CPLEJ115;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09U7;False;AMERICAN;COPEL PNB, R$ 11.45, 18-10-2024;11.45;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1685630038000;11.45;UPGRADE REQUIRED!!!;
CPLEV115;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A10;False;EUROPEAN;COPEL PNB, R$ 11.45, 18-10-2024;11.45;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1711046688000;11.45;UPGRADE REQUIRED!!!;
CPLEJ120;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A07;False;AMERICAN;COPEL PNB, R$ 11.95, 18-10-2024;11.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1712856691000;11.95;UPGRADE REQUIRED!!!;
CPLEV120;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0AA4;False;EUROPEAN;COPEL PNB, R$ 11.95, 18-10-2024;11.95;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1686684137000;11.95;UPGRADE REQUIRED!!!;
CPLEJ130;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0AB8;False;AMERICAN;COPEL PNB, R$ 12.95, 18-10-2024;12.95;2024-06-22T10:18:38.495Z;0.0;2024-06-22T10:18:38.495Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;12.95;UPGRADE REQUIRED!!!;
CPLEV130;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A77;False;EUROPEAN;COPEL PNB, R$ 12.95, 18-10-2024;12.95;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;12.95;UPGRADE REQUIRED!!!;
CPLEJ140;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09Z6;False;AMERICAN;COPEL PNB, R$ 13.95, 18-10-2024;13.95;2024-06-22T10:18:38.493Z;0.0;2024-06-22T10:18:38.493Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;13.95;UPGRADE REQUIRED!!!;
CPLEV140;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09X6;False;EUROPEAN;COPEL PNB, R$ 13.95, 18-10-2024;13.95;2024-06-22T10:18:38.868Z;0.0;2024-06-22T10:18:38.868Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;13.95;UPGRADE REQUIRED!!!;
CPLEJ150;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0AC6;False;AMERICAN;COPEL PNB, R$ 14.95, 18-10-2024;14.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;14.95;UPGRADE REQUIRED!!!;
CPLEV150;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A28;False;EUROPEAN;COPEL PNB, R$ 14.95, 18-10-2024;14.95;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;14.95;UPGRADE REQUIRED!!!;
CPLEJ160;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A56;False;AMERICAN;COPEL PNB, R$ 15.95, 18-10-2024;15.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;15.95;UPGRADE REQUIRED!!!;
CPLEV160;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A02;False;EUROPEAN;COPEL PNB, R$ 15.95, 18-10-2024;15.95;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;15.95;UPGRADE REQUIRED!!!;
CPLEJ170;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A72;False;AMERICAN;COPEL PNB, R$ 16.95, 18-10-2024;16.95;2024-06-22T10:18:38.494Z;0.0;2024-06-22T10:18:38.494Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;16.95;UPGRADE REQUIRED!!!;
CPLEV170;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A93;False;EUROPEAN;COPEL PNB, R$ 16.95, 18-10-2024;16.95;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;16.95;UPGRADE REQUIRED!!!;
CPLEJ180;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09Y9;False;AMERICAN;COPEL PNB, R$ 17.95, 18-10-2024;17.95;2024-06-22T10:18:38.497Z;0.0;2024-06-22T10:18:38.497Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;17.95;UPGRADE REQUIRED!!!;
CPLEV180;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09T4;False;EUROPEAN;COPEL PNB, R$ 17.95, 18-10-2024;17.95;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;17.95;UPGRADE REQUIRED!!!;
CPLEJ190;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09T9;False;AMERICAN;COPEL PNB, R$ 18.95, 18-10-2024;18.95;2024-06-22T10:18:38.497Z;0.0;2024-06-22T10:18:38.497Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;18.95;UPGRADE REQUIRED!!!;
CPLEV190;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09Y4;False;EUROPEAN;COPEL PNB, R$ 18.95, 18-10-2024;18.95;2024-06-22T10:18:38.870Z;0.0;2024-06-22T10:18:38.870Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;18.95;UPGRADE REQUIRED!!!;
CPLEJ200;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J09X1;False;AMERICAN;COPEL PNB, R$ 19.95, 18-10-2024;19.95;2024-06-22T10:18:38.491Z;0.0;2024-06-22T10:18:38.491Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;19.95;UPGRADE REQUIRED!!!;
CPLEV200;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V09V0;False;EUROPEAN;COPEL PNB, R$ 19.95, 18-10-2024;19.95;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;19.95;UPGRADE REQUIRED!!!;
CPLEJ205;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A98;False;AMERICAN;COPEL PNB, R$ 20.45, 18-10-2024;20.45;2024-06-22T10:18:38.491Z;0.0;2024-06-22T10:18:38.491Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;20.45;UPGRADE REQUIRED!!!;
CPLEV205;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0AB2;False;EUROPEAN;COPEL PNB, R$ 20.45, 18-10-2024;20.45;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;20.45;UPGRADE REQUIRED!!!;
CPLEJ210;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A49;False;AMERICAN;COPEL PNB, R$ 20.95, 18-10-2024;20.95;2024-06-22T10:18:38.491Z;0.0;2024-06-22T10:18:38.491Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;20.95;UPGRADE REQUIRED!!!;
CPLEV210;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A36;False;EUROPEAN;COPEL PNB, R$ 20.95, 18-10-2024;20.95;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;20.95;UPGRADE REQUIRED!!!;
CPLEJ220;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0AA0;False;AMERICAN;COPEL PNB, R$ 21.95, 18-10-2024;21.95;2024-06-22T10:18:38.490Z;0.0;2024-06-22T10:18:38.490Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;21.95;UPGRADE REQUIRED!!!;
CPLEV220;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A51;False;EUROPEAN;COPEL PNB, R$ 21.95, 18-10-2024;21.95;2024-06-22T10:18:39.005Z;0.0;2024-06-22T10:18:39.005Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;21.95;UPGRADE REQUIRED!!!;
CPLEJ225;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRCPLE6J0A64;False;AMERICAN;COPEL PNB, R$ 22.45, 18-10-2024;22.45;2024-06-22T10:18:38.490Z;0.0;2024-06-22T10:18:38.490Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1686684137000;22.45;UPGRADE REQUIRED!!!;
CPLEV225;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRCPLE6V0A44;False;EUROPEAN;COPEL PNB, R$ 22.45, 18-10-2024;22.45;2024-06-22T10:18:39.005Z;0.0;2024-06-22T10:18:39.005Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1697484037000;22.45;UPGRADE REQUIRED!!!;
