symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;cnpj
HAPVS340;HAPVIDA ON, R$ 3.40, 19-07-2024;0.05;0.05;0.05;0.05;52300;2615;0;0.03;0.05;PUT;2024-07-19;EUROPEAN;3.4;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;-28.571;3.82;BRHAPV3S0463;7;False;2024-07-18;19;;5000;9100;1719244334000;PUT;1719243017000;3.4;;
HAPVG345;HAPVIDA ON, R$ 3.45, 19-07-2024;0.0;0.0;0.0;0.27;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.45;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G06Q1;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216337000;3.45;;
HAPVS345;HAPVIDA ON, R$ 3.45, 19-07-2024;0.05;0.05;0.05;0.05;3300;165;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.45;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;-44.444;3.84;BRHAPV3S0687;7;False;2024-07-18;19;;0;0;1719243781000;PUT;1719240476000;3.45;;
HAPVG350;HAPVIDA ON, R$ 3.50, 19-07-2024;0.0;0.0;0.0;0.58;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.5;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G0459;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717693636000;3.5;;
HAPVS350;HAPVIDA ON, R$ 3.50, 19-07-2024;0.09;0.09;0.06;0.06;70800;5088;0;0.05;0.07;PUT;2024-07-19;EUROPEAN;3.5;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;-40.0;3.83;BRHAPV3S0448;7;True;2024-07-18;19;;1000;5000;1719244806000;PUT;1719244806000;3.5;;
HAPVG355;HAPVIDA ON, R$ 3.55, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.55;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G0558;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;3.55;;
HAPVS355;HAPVIDA ON, R$ 3.55, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.24;PUT;2024-07-19;EUROPEAN;3.55;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;3.67;BRHAPV3S0539;7;False;2024-07-18;19;;0;9100;1719244077000;PUT;-62167294412000;3.55;;
HAPVG360;HAPVIDA ON, R$ 3.60, 19-07-2024;0.29;0.29;0.29;0.29;200;58;0;0.33;0.35;CALL;2024-07-19;AMERICAN;3.6;100;BOVESPA;2024-06-22T10:18:38.507Z;2024-06-22T10:18:38.507Z;20.833;3.67;BRHAPV3G0467;7;True;2024-07-18;19;;800;2600;1719245243000;CALL;1719237398000;3.6;;
HAPVS360;HAPVIDA ON, R$ 3.60, 19-07-2024;0.11;0.11;0.1;0.1;21900;2309;0;0.08;0.1;PUT;2024-07-19;EUROPEAN;3.6;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;-28.571;3.67;BRHAPV3S0414;7;True;2024-07-18;19;;4000;9100;1719244109000;PUT;1719238062000;3.6;;
HAPVG365;HAPVIDA ON, R$ 3.65, 19-07-2024;0.0;0.0;0.0;0.18;0;0;0;0.0;0.46;CALL;2024-07-19;EUROPEAN;3.65;100;BOVESPA;2024-06-22T10:18:38.507Z;2024-06-22T10:18:38.507Z;0.0;3.67;BRHAPV3G0533;7;False;2024-07-18;19;;0;2200;1719244077000;CALL;1719216335000;3.65;;
HAPVS365;HAPVIDA ON, R$ 3.65, 19-07-2024;0.0;0.0;0.0;0.18;0;0;0;0.0;0.27;PUT;2024-07-19;EUROPEAN;3.65;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;3.67;BRHAPV3S0513;7;False;2024-07-18;19;;0;9100;1719244077000;PUT;1718903474000;3.65;;
HAPVG370;HAPVIDA ON, R$ 3.70, 19-07-2024;0.23;0.27;0.23;0.27;13700;3534;0;0.26;0.29;CALL;2024-07-19;AMERICAN;3.7;100;BOVESPA;2024-06-22T10:18:38.507Z;2024-06-22T10:18:38.507Z;50.0;3.83;BRHAPV3G0418;7;True;2024-07-18;19;;4100;2900;1719244800000;CALL;1719239411000;3.7;;
HAPVS370;HAPVIDA ON, R$ 3.70, 19-07-2024;0.0;0.0;0.0;0.18;0;0;0;0.11;0.13;PUT;2024-07-19;EUROPEAN;3.7;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S03W1;7;True;2024-07-18;19;;9100;9100;1719245262000;PUT;1719216334000;3.7;;
HAPVG375;HAPVIDA ON, R$ 3.75, 19-07-2024;0.0;0.0;0.0;0.21;0;0;0;0.0;0.4;CALL;2024-07-19;EUROPEAN;3.75;100;BOVESPA;2024-06-22T10:18:38.507Z;2024-06-22T10:18:38.507Z;0.0;3.67;BRHAPV3G0525;7;False;2024-07-18;19;;0;2200;1719244077000;CALL;1718718278000;3.75;;
HAPVS375;HAPVIDA ON, R$ 3.75, 19-07-2024;0.0;0.0;0.0;0.26;0;0;0;0.0;0.3;PUT;2024-07-19;EUROPEAN;3.75;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0554;7;False;2024-07-18;19;;0;9100;1719244077000;PUT;1718804838000;3.75;;
HAPVG380;HAPVIDA ON, R$ 3.80, 19-07-2024;0.17;0.21;0.17;0.2;9500;1990;0;0.2;0.23;CALL;2024-07-19;AMERICAN;3.8;100;BOVESPA;2024-06-22T10:18:38.505Z;2024-06-22T10:18:38.505Z;42.857;3.82;BRHAPV3G03R6;7;True;2024-07-18;19;;5400;5400;1719245031000;CALL;1719242353000;3.8;;
HAPVS380;HAPVIDA ON, R$ 3.80, 19-07-2024;0.19;0.19;0.16;0.16;28600;4749;0;0.15;0.17;PUT;2024-07-19;EUROPEAN;3.8;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;-33.333;3.67;BRHAPV3S03R1;7;True;2024-07-18;19;;6000;9100;1719245060000;PUT;1719243208000;3.8;;
HAPVG385;HAPVIDA ON, R$ 3.85, 19-07-2024;0.1;0.1;0.1;0.1;200;20;0;0.0;0.25;CALL;2024-07-19;EUROPEAN;3.85;100;BOVESPA;2024-06-22T10:18:38.505Z;2024-06-22T10:18:38.505Z;0.0;3.79;BRHAPV3G0541;7;False;2024-07-18;19;;0;400;1719244077000;CALL;1719236872000;3.85;;
HAPVS385;HAPVIDA ON, R$ 3.85, 19-07-2024;0.0;0.0;0.0;0.26;0;0;0;0.0;0.35;PUT;2024-07-19;EUROPEAN;3.85;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;3.67;BRHAPV3S0547;7;False;2024-07-18;19;;0;9100;1719244077000;PUT;1718375566000;3.85;;
HAPVG390;HAPVIDA ON, R$ 3.90, 19-07-2024;0.14;0.16;0.14;0.16;223300;31728;0;0.15;0.18;CALL;2024-07-19;AMERICAN;3.9;100;BOVESPA;2024-06-22T10:18:38.505Z;2024-06-22T10:18:38.505Z;77.778;3.67;BRHAPV3G04D4;7;True;2024-07-18;19;;8900;6000;1719245059000;CALL;1719244652000;3.9;;
HAPVS390;HAPVIDA ON, R$ 3.90, 19-07-2024;0.0;0.0;0.0;0.33;0;0;0;0.0;0.37;PUT;2024-07-19;EUROPEAN;3.9;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S04A5;7;False;2024-07-18;19;;0;2200;1719244076000;PUT;1718805939000;3.9;;
HAPVG395;HAPVIDA ON, R$ 3.95, 19-07-2024;0.0;0.0;0.0;0.27;0;0;0;0.0;0.26;CALL;2024-07-19;EUROPEAN;3.95;100;BOVESPA;2024-06-22T10:18:38.505Z;2024-06-22T10:18:38.505Z;0.0;3.67;BRHAPV3G0590;7;False;2024-07-18;19;;0;9100;1719244077000;CALL;1717692876000;3.95;;
HAPVS395;HAPVIDA ON, R$ 3.95, 19-07-2024;0.0;0.0;0.0;0.24;0;0;0;0.0;0.4;PUT;2024-07-19;EUROPEAN;3.95;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0562;7;False;2024-07-18;19;;0;2200;1719244077000;PUT;1718042856000;3.95;;
HAPVG400;HAPVIDA ON, R$ 4.00, 19-07-2024;0.1;0.12;0.1;0.12;68300;7631;0;0.11;0.13;CALL;2024-07-19;AMERICAN;4.0;100;BOVESPA;2024-06-22T10:18:38.470Z;2024-06-22T10:18:38.470Z;71.429;3.67;BRHAPV3G03W6;7;True;2024-07-18;19;;7900;9100;1719244800000;CALL;1719243168000;4.0;;
HAPVS400;HAPVIDA ON, R$ 4.00, 19-07-2024;0.0;0.0;0.0;0.4;0;0;0;0.03;0.43;PUT;2024-07-19;EUROPEAN;4.0;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S0422;7;False;2024-07-18;19;;100;2400;1719244076000;PUT;1719216334000;4.0;;
HAPVG405;HAPVIDA ON, R$ 4.05, 19-07-2024;0.0;0.0;0.0;0.46;0;0;0;0.0;0.24;CALL;2024-07-19;EUROPEAN;4.05;100;BOVESPA;2024-06-22T10:18:38.471Z;2024-06-22T10:18:38.471Z;0.0;3.67;BRHAPV3G0509;7;False;2024-07-18;19;;0;9100;1719244077000;CALL;1716566276000;4.05;;
HAPVS405;HAPVIDA ON, R$ 4.05, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.46;PUT;2024-07-19;EUROPEAN;4.05;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S0596;7;False;2024-07-18;19;;0;2200;1719244077000;PUT;-62167294412000;4.05;;
HAPVG410;HAPVIDA ON, R$ 4.10, 19-07-2024;0.07;0.09;0.07;0.09;14900;1145;0;0.06;0.09;CALL;2024-07-19;AMERICAN;4.1;100;BOVESPA;2024-06-22T10:18:38.470Z;2024-06-22T10:18:38.470Z;80.0;3.84;BRHAPV3G0475;7;False;2024-07-18;19;;100;3000;1719244076000;CALL;1719243432000;4.1;;
HAPVS410;HAPVIDA ON, R$ 4.10, 19-07-2024;0.0;0.0;0.0;0.48;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.1;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S03Z4;7;False;2024-07-18;19;;0;0;1719245243000;PUT;1718900933000;4.1;;
HAPVG415;HAPVIDA ON, R$ 4.15, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.2;CALL;2024-07-19;EUROPEAN;4.15;100;BOVESPA;2024-06-22T10:18:38.470Z;2024-06-22T10:18:38.470Z;0.0;3.67;BRHAPV3G06O6;7;False;2024-07-18;19;;0;700;1719244080000;CALL;-62167294412000;4.15;;
HAPVS415;HAPVIDA ON, R$ 4.15, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.15;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S06I3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.15;;
HAPVG420;HAPVIDA ON, R$ 4.20, 19-07-2024;0.05;0.06;0.05;0.06;600;35;0;0.0;0.07;CALL;2024-07-19;AMERICAN;4.2;100;BOVESPA;2024-06-22T10:18:38.467Z;2024-06-22T10:18:38.467Z;0.0;3.84;BRHAPV3G03Z9;7;False;2024-07-18;19;;0;100;1719244076000;CALL;1719243408000;4.2;;
HAPVS420;HAPVIDA ON, R$ 4.20, 19-07-2024;0.0;0.0;0.0;0.38;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.2;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S0430;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718128917000;4.2;;
HAPVG425;HAPVIDA ON, R$ 4.25, 19-07-2024;0.0;0.0;0.0;0.07;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;4.25;100;BOVESPA;2024-06-22T10:18:38.467Z;2024-06-22T10:18:38.467Z;0.0;3.67;BRHAPV3G06U3;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718285111000;4.25;;
HAPVS425;HAPVIDA ON, R$ 4.25, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.25;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S06F9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.25;;
HAPVG430;HAPVIDA ON, R$ 4.30, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.05;CALL;2024-07-19;AMERICAN;4.3;100;BOVESPA;2024-06-22T10:18:38.467Z;2024-06-22T10:18:38.467Z;0.0;3.67;BRHAPV3G04C6;7;False;2024-07-18;19;;0;3000;1719244076000;CALL;1719216334000;4.3;;
HAPVS430;HAPVIDA ON, R$ 4.30, 19-07-2024;0.0;0.0;0.0;0.62;0;0;0;0.28;0.76;PUT;2024-07-19;EUROPEAN;4.3;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S03Y7;7;False;2024-07-18;19;;200;100;1719244805000;PUT;1719216334000;4.3;;
HAPVG435;HAPVIDA ON, R$ 4.35, 19-07-2024;0.0;0.0;0.0;0.09;0;0;0;0.0;0.08;CALL;2024-07-19;EUROPEAN;4.35;100;BOVESPA;2024-06-22T10:18:38.467Z;2024-06-22T10:18:38.467Z;0.0;3.67;BRHAPV3G06F4;7;False;2024-07-18;19;;0;1500;1719244080000;CALL;1718197418000;4.35;;
HAPVS435;HAPVIDA ON, R$ 4.35, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.35;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S0638;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.35;;
HAPVG440;HAPVIDA ON, R$ 4.40, 19-07-2024;0.03;0.03;0.03;0.03;4000;120;0;0.02;0.04;CALL;2024-07-19;AMERICAN;4.4;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.84;BRHAPV3G04B8;7;False;2024-07-18;19;;9100;2000;1719244076000;CALL;1719243168000;4.4;;
HAPVS440;HAPVIDA ON, R$ 4.40, 19-07-2024;0.0;0.0;0.0;0.68;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.4;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S04B3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718651837000;4.4;;
HAPVG445;HAPVIDA ON, R$ 4.45, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;4.45;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G0665;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;4.45;;
HAPVS445;HAPVIDA ON, R$ 4.45, 19-07-2024;0.0;0.0;0.0;0.75;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.45;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S0646;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216337000;4.45;;
HAPVG450;HAPVIDA ON, R$ 4.50, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.06;CALL;2024-07-19;AMERICAN;4.5;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G0483;7;False;2024-07-18;19;;0;100;1719244769000;CALL;1718043900000;4.5;;
HAPVS450;HAPVIDA ON, R$ 4.50, 19-07-2024;0.0;0.0;0.0;0.34;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.5;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S0497;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1716481669000;4.5;;
HAPVG455;HAPVIDA ON, R$ 4.55, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;4.55;100;BOVESPA;2024-06-22T10:18:38.467Z;2024-06-22T10:18:38.467Z;0.0;3.67;BRHAPV3G06R9;7;False;2024-07-18;19;;0;0;1719243743000;CALL;-62167294412000;4.55;;
HAPVS455;HAPVIDA ON, R$ 4.55, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.55;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S06A0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.55;;
HAPVG460;HAPVIDA ON, R$ 4.60, 19-07-2024;0.01;0.01;0.01;0.01;1900;19;0;0.01;0.05;CALL;2024-07-19;AMERICAN;4.6;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G0442;7;False;2024-07-18;19;;100;1500;1719244076000;CALL;1719234876000;4.6;;
HAPVS460;HAPVIDA ON, R$ 4.60, 19-07-2024;0.0;0.0;0.0;0.62;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.6;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S0406;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1717171745000;4.6;;
HAPVG465;HAPVIDA ON, R$ 4.65, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.17;CALL;2024-07-19;EUROPEAN;4.65;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G0624;7;False;2024-07-18;19;;0;500;1719245069000;CALL;-62167294412000;4.65;;
HAPVS465;HAPVIDA ON, R$ 4.65, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.65;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;3.67;BRHAPV3S0703;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.65;;
HAPVG470;HAPVIDA ON, R$ 4.70, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.17;CALL;2024-07-19;AMERICAN;4.7;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G04N3;7;False;2024-07-18;19;;0;500;1719245069000;CALL;1718806288000;4.7;;
HAPVS470;HAPVIDA ON, R$ 4.70, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.7;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S04W9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1686763607000;4.7;;
HAPVG475;HAPVIDA ON, R$ 4.75, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.17;CALL;2024-07-19;EUROPEAN;4.75;100;BOVESPA;2024-06-22T10:18:38.468Z;2024-06-22T10:18:38.468Z;0.0;3.67;BRHAPV3G0798;7;False;2024-07-18;19;;0;500;1719245069000;CALL;-62167294412000;4.75;;
HAPVS475;HAPVIDA ON, R$ 4.75, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.75;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S06D4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.75;;
HAPVG480;HAPVIDA ON, R$ 4.80, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;4.8;100;BOVESPA;2024-06-22T10:18:38.469Z;2024-06-22T10:18:38.469Z;0.0;3.67;BRHAPV3G03S4;7;False;2024-07-18;19;;0;0;1719241310000;CALL;1717184813000;4.8;;
HAPVS480;HAPVIDA ON, R$ 4.80, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.8;100;BOVESPA;2024-06-22T10:18:38.998Z;2024-06-22T10:18:38.998Z;0.0;3.67;BRHAPV3S03T7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;4.8;;
HAPVG485;HAPVIDA ON, R$ 4.85, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;4.85;100;BOVESPA;2024-06-22T10:18:38.469Z;2024-06-22T10:18:38.469Z;0.0;3.67;BRHAPV3G06J6;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718635575000;4.85;;
HAPVS485;HAPVIDA ON, R$ 4.85, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.85;100;BOVESPA;2024-06-22T10:18:38.998Z;2024-06-22T10:18:38.998Z;0.0;3.67;BRHAPV3S0760;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;4.85;;
HAPVG490;HAPVIDA ON, R$ 4.90, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;4.9;100;BOVESPA;2024-06-22T10:18:38.469Z;2024-06-22T10:18:38.469Z;0.0;3.67;BRHAPV3G04P8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718634281000;4.9;;
HAPVS490;HAPVIDA ON, R$ 4.90, 19-07-2024;0.0;0.0;0.0;1.18;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.9;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S04K4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718726015000;4.9;;
HAPVG495;HAPVIDA ON, R$ 4.95, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;4.95;100;BOVESPA;2024-06-22T10:18:38.469Z;2024-06-22T10:18:38.469Z;0.0;3.67;BRHAPV3G06Z2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718388320000;4.95;;
HAPVS495;HAPVIDA ON, R$ 4.95, 19-07-2024;0.0;0.0;0.0;1.23;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;4.95;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;3.67;BRHAPV3S06Z7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718725727000;4.95;;
HAPVG500;HAPVIDA ON, R$ 5.00, 19-07-2024;0.0;0.0;0.0;0.03;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;5.0;100;BOVESPA;2024-06-22T10:18:38.477Z;2024-06-22T10:18:38.477Z;0.0;3.67;BRHAPV3G04Q6;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717426341000;5.0;;
HAPVS500;HAPVIDA ON, R$ 5.00, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;5.0;100;BOVESPA;2024-06-22T10:18:39.003Z;2024-06-22T10:18:39.003Z;0.0;3.67;BRHAPV3S04U3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1686763607000;5.0;;
HAPVG510;HAPVIDA ON, R$ 5.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;5.1;100;BOVESPA;2024-06-22T10:18:38.476Z;2024-06-22T10:18:38.476Z;0.0;3.67;BRHAPV3G04V6;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;5.1;;
HAPVS510;HAPVIDA ON, R$ 5.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;5.1;100;BOVESPA;2024-06-22T10:18:39.003Z;2024-06-22T10:18:39.003Z;0.0;3.67;BRHAPV3S04V1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;5.1;;
HAPVG520;HAPVIDA ON, R$ 5.20, 19-07-2024;0.0;0.0;0.0;0.03;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;5.2;100;BOVESPA;2024-06-22T10:18:38.477Z;2024-06-22T10:18:38.477Z;0.0;3.67;BRHAPV3G04S2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1715362818000;5.2;;
HAPVS520;HAPVIDA ON, R$ 5.20, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;5.2;100;BOVESPA;2024-06-22T10:18:39.003Z;2024-06-22T10:18:39.003Z;0.0;3.67;BRHAPV3S04M0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;5.2;;
HAPVG530;HAPVIDA ON, R$ 5.30, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;5.3;100;BOVESPA;2024-06-22T10:18:38.477Z;2024-06-22T10:18:38.477Z;0.0;3.67;BRHAPV3G04W4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688137604000;5.3;;
HAPVS530;HAPVIDA ON, R$ 5.30, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;5.3;100;BOVESPA;2024-06-22T10:18:39.003Z;2024-06-22T10:18:39.003Z;0.0;3.67;BRHAPV3S04F4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1686931395000;5.3;;
HAPVG540;HAPVIDA ON, R$ 5.40, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;5.4;100;BOVESPA;2024-06-22T10:18:38.474Z;2024-06-22T10:18:38.474Z;0.0;3.67;BRHAPV3G04L7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;5.4;;
HAPVS540;HAPVIDA ON, R$ 5.40, 19-07-2024;0.0;0.0;0.0;1.6;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;5.4;100;BOVESPA;2024-06-22T10:18:39.003Z;2024-06-22T10:18:39.003Z;0.0;3.67;BRHAPV3S04Q1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718307546000;5.4;;
