symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;quotation_form;has_options;warning
VALEX11;VALE ON, R$ 103.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;103.33;100;BOVESPA;2024-06-22T10:18:38.578Z;2024-06-22T10:18:38.578Z;0.0;60.83;BRVALE3X0MM7;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1686684137000;103.33;33592510000154;2024-03-13T01:30:33.032Z;100.0;;UPGRADE REQUIRED!!!
VALEL112;VALE ON, R$ 104.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;104.33;100;BOVESPA;2024-06-22T10:18:38.644Z;2024-06-22T10:18:38.644Z;0.0;60.83;BRVALE3L0ML3;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1716384092000;104.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEX112;VALE ON, R$ 104.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;104.33;100;BOVESPA;2024-06-22T10:18:38.829Z;2024-06-22T10:18:38.829Z;0.0;60.83;BRVALE3X0ML9;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1686684137000;104.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEL113;VALE ON, R$ 107.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;107.33;100;BOVESPA;2024-06-22T10:18:38.644Z;2024-06-22T10:18:38.644Z;0.0;60.83;BRVALE3L0N90;7;False;2024-12-19;128;;0;0;1719239270000;CALL;1719239256000;107.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEX113;VALE ON, R$ 107.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;107.33;100;BOVESPA;2024-06-22T10:18:38.829Z;2024-06-22T10:18:38.829Z;0.0;60.83;BRVALE3X0N95;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1717686768000;107.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEL120;VALE ON, R$ 111.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;111.33;100;BOVESPA;2024-06-22T10:18:38.644Z;2024-06-22T10:18:38.644Z;0.0;60.83;BRVALE3L0MB4;7;False;2024-12-19;128;;0;0;1719244072000;CALL;1719243735000;111.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEX120;VALE ON, R$ 111.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;111.33;100;BOVESPA;2024-06-22T10:18:38.829Z;2024-06-22T10:18:38.829Z;0.0;60.83;BRVALE3X0MB0;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1714676285000;111.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEL124;VALE ON, R$ 116.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;116.33;100;BOVESPA;2024-06-22T10:18:38.644Z;2024-06-22T10:18:38.644Z;0.0;60.83;BRVALE3L0MZ3;7;False;2024-12-19;128;;0;0;1719244073000;CALL;1718030573000;116.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEX124;VALE ON, R$ 116.33, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;116.33;100;BOVESPA;2024-06-22T10:18:38.829Z;2024-06-22T10:18:38.829Z;0.0;60.83;BRVALE3X0MZ9;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1702669688000;116.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEL290;VALE ON, R$ 290.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;290.07;100;BOVESPA;2024-06-22T10:18:38.633Z;2024-06-22T10:18:38.633Z;0.0;60.83;BRVALE3L0QX9;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1710434366000;290.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEX290;VALE ON, R$ 290.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;290.07;100;BOVESPA;2024-06-22T10:18:38.833Z;2024-06-22T10:18:38.833Z;0.0;60.83;BRVALE3X0QY3;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1710437908000;290.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEL295;VALE ON, R$ 295.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;295.07;100;BOVESPA;2024-06-22T10:18:38.633Z;2024-06-22T10:18:38.633Z;0.0;60.83;BRVALE3L0QY7;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1710434366000;295.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEX295;VALE ON, R$ 295.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;295.07;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;0.0;60.83;BRVALE3X0QX5;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1710437908000;295.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEL300;VALE ON, R$ 300.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;300.07;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;0.0;60.83;BRVALE3L0QZ4;7;False;2024-12-19;128;;0;0;1719244077000;CALL;1712773486000;300.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEX300;VALE ON, R$ 300.07, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;300.07;100;BOVESPA;2024-06-22T10:18:38.817Z;2024-06-22T10:18:38.817Z;0.0;60.83;BRVALE3X0QZ0;7;False;2024-12-19;128;;0;0;1719244077000;PUT;1718736829000;300.07;33592510000154;;;;UPGRADE REQUIRED!!!
VALEA473;VALE ON, R$ 47.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;47.33;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QJ1;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;47.33;;;;;UPGRADE REQUIRED!!!
VALEM473;VALE ON, R$ 47.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;47.33;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0QY6;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1717601484000;47.33;;;;;UPGRADE REQUIRED!!!
VALEA475;VALE ON, R$ 47.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;47.58;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QF9;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;47.58;;;;;UPGRADE REQUIRED!!!
VALEM475;VALE ON, R$ 47.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;47.58;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0QK5;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;47.58;;;;;UPGRADE REQUIRED!!!
VALEA478;VALE ON, R$ 47.83, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;47.83;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QZ7;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;47.83;;;;;UPGRADE REQUIRED!!!
VALEM478;VALE ON, R$ 47.83, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;47.83;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0QS8;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1717612320000;47.83;;;;;UPGRADE REQUIRED!!!
VALEA480;VALE ON, R$ 48.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;48.08;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QN3;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;48.08;;;;;UPGRADE REQUIRED!!!
VALEM480;VALE ON, R$ 48.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;48.08;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0R29;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;48.08;;;;;UPGRADE REQUIRED!!!
VALEA483;VALE ON, R$ 48.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;48.33;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QP8;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;48.33;;;;;UPGRADE REQUIRED!!!
VALEM483;VALE ON, R$ 48.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;48.33;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0QF5;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;48.33;;;;;UPGRADE REQUIRED!!!
VALEA485;VALE ON, R$ 48.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;48.58;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QR4;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;48.58;;;;;UPGRADE REQUIRED!!!
VALEM485;VALE ON, R$ 48.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;48.58;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0QG3;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1717170147000;48.58;;;;;UPGRADE REQUIRED!!!
VALEA488;VALE ON, R$ 48.83, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;48.83;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0R65;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;48.83;;;;;UPGRADE REQUIRED!!!
VALEM488;VALE ON, R$ 48.83, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;48.83;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0R52;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1717000812000;48.83;;;;;UPGRADE REQUIRED!!!
VALEA490;VALE ON, R$ 49.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;49.08;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QU8;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;49.08;;;;;UPGRADE REQUIRED!!!
VALEM490;VALE ON, R$ 49.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;49.08;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;60.83;BRVALE3M0R94;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;49.08;;;;;UPGRADE REQUIRED!!!
VALEA493;VALE ON, R$ 49.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;49.33;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0QL7;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;49.33;;;;;UPGRADE REQUIRED!!!
VALEM493;VALE ON, R$ 49.33, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;49.33;100;BOVESPA;2024-06-22T10:18:38.443Z;2024-06-22T10:18:38.443Z;0.0;60.83;BRVALE3M0QI9;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;49.33;;;;;UPGRADE REQUIRED!!!
VALEA495;VALE ON, R$ 49.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;49.58;100;BOVESPA;2024-06-22T10:18:38.936Z;2024-06-22T10:18:38.936Z;0.0;60.83;BRVALE3A0RA8;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;49.58;;;;;UPGRADE REQUIRED!!!
VALEM495;VALE ON, R$ 49.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;49.58;100;BOVESPA;2024-06-22T10:18:38.443Z;2024-06-22T10:18:38.443Z;0.0;60.83;BRVALE3M0QM1;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1716990266000;49.58;;;;;UPGRADE REQUIRED!!!
VALEA500;VALE ON, R$ 50.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;50.08;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0R24;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;50.08;;;;;UPGRADE REQUIRED!!!
VALEM500;VALE ON, R$ 50.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;50.08;100;BOVESPA;2024-06-22T10:18:38.421Z;2024-06-22T10:18:38.421Z;0.0;60.83;BRVALE3M0QT6;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;50.08;;;;;UPGRADE REQUIRED!!!
VALEA505;VALE ON, R$ 50.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;50.58;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0R73;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;50.58;;;;;UPGRADE REQUIRED!!!
VALEM505;VALE ON, R$ 50.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;50.58;100;BOVESPA;2024-06-22T10:18:38.421Z;2024-06-22T10:18:38.421Z;0.0;60.83;BRVALE3M0R37;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;50.58;;;;;UPGRADE REQUIRED!!!
VALEA510;VALE ON, R$ 51.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;51.08;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0QK9;7;False;2025-01-16;144;;0;0;1719234000000;CALL;-62167294412000;51.08;;;;;UPGRADE REQUIRED!!!
VALEM510;VALE ON, R$ 51.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;51.08;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0QQ2;7;False;2025-01-16;144;;0;0;1719234000000;PUT;-62167294412000;51.08;;;;;UPGRADE REQUIRED!!!
VALEA515;VALE ON, R$ 51.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;51.58;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0PO3;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1711462982000;51.58;;;;;UPGRADE REQUIRED!!!
VALEM515;VALE ON, R$ 51.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;51.58;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0Q20;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1706039609000;51.58;;;;;UPGRADE REQUIRED!!!
VALEA520;VALE ON, R$ 52.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;52.08;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0PT2;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;52.08;;;;;UPGRADE REQUIRED!!!
VALEM520;VALE ON, R$ 52.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;52.08;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0Q12;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1688582413000;52.08;;;;;UPGRADE REQUIRED!!!
VALEA525;VALE ON, R$ 52.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;52.58;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0Q90;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;52.58;;;;;UPGRADE REQUIRED!!!
VALEM525;VALE ON, R$ 52.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;52.58;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0Q95;7;False;2025-01-16;144;;0;0;1719244077000;PUT;1688582413000;52.58;;;;;UPGRADE REQUIRED!!!
VALEA59;VALE ON, R$ 53.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;53.08;100;BOVESPA;2024-06-22T10:18:38.287Z;2024-06-22T10:18:38.287Z;0.0;60.83;BRVALE3A0OK4;7;False;2025-01-16;144;;0;0;1719244073000;CALL;1714410577000;53.08;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEM59;VALE ON, R$ 53.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;53.08;100;BOVESPA;2024-06-22T10:18:38.463Z;2024-06-22T10:18:38.463Z;0.0;60.83;BRVALE3M0OK0;7;False;2025-01-16;144;;0;0;1719244073000;PUT;1718392080000;53.08;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEA601;VALE ON, R$ 53.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;53.58;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;60.83;BRVALE3A0OL2;7;False;2025-01-16;144;;0;0;1719244073000;CALL;1718114631000;53.58;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEM601;VALE ON, R$ 53.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;53.58;100;BOVESPA;2024-06-22T10:18:38.427Z;2024-06-22T10:18:38.427Z;0.0;60.83;BRVALE3M0OJ2;7;False;2025-01-16;144;;0;0;1719244073000;PUT;1719239043000;53.58;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEA540;VALE ON, R$ 54.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;54.08;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0PY2;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;54.08;;;;;UPGRADE REQUIRED!!!
VALEM540;VALE ON, R$ 54.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;54.08;100;BOVESPA;2024-06-22T10:18:38.420Z;2024-06-22T10:18:38.420Z;0.0;60.83;BRVALE3M0PQ4;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1688582413000;54.08;;;;;UPGRADE REQUIRED!!!
VALEA545;VALE ON, R$ 54.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;54.58;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0Q25;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;54.58;;;;;UPGRADE REQUIRED!!!
VALEM545;VALE ON, R$ 54.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;54.58;100;BOVESPA;2024-06-22T10:18:38.420Z;2024-06-22T10:18:38.420Z;0.0;60.83;BRVALE3M0PK7;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1688582413000;54.58;;;;;UPGRADE REQUIRED!!!
VALEA55;VALE ON, R$ 55.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;55.08;100;BOVESPA;2024-06-22T10:18:38.286Z;2024-06-22T10:18:38.286Z;0.0;60.83;BRVALE3A0PR6;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;55.08;;;;;UPGRADE REQUIRED!!!
VALEM55;VALE ON, R$ 55.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;55.08;100;BOVESPA;2024-06-22T10:18:38.463Z;2024-06-22T10:18:38.463Z;0.0;60.83;BRVALE3M0PT8;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1688582413000;55.08;;;;;UPGRADE REQUIRED!!!
VALEA555;VALE ON, R$ 55.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;55.58;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3A0Q41;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;55.58;;;;;UPGRADE REQUIRED!!!
VALEM555;VALE ON, R$ 55.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;55.58;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0QB4;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1718026681000;55.58;;;;;UPGRADE REQUIRED!!!
VALEA560;VALE ON, R$ 56.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;56.08;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3A0QC6;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;56.08;;;;;UPGRADE REQUIRED!!!
VALEM560;VALE ON, R$ 56.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;56.08;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0PW2;7;False;2025-01-16;144;;0;0;1719234000000;PUT;1688582413000;56.08;;;;;UPGRADE REQUIRED!!!
VALEA565;VALE ON, R$ 56.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;56.58;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3A0PS4;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;56.58;;;;;UPGRADE REQUIRED!!!
VALEM565;VALE ON, R$ 56.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;56.58;100;BOVESPA;2024-06-22T10:18:38.418Z;2024-06-22T10:18:38.418Z;0.0;60.83;BRVALE3M0PZ5;7;True;2025-01-16;144;;0;0;1719245275000;PUT;1718809995000;56.58;;;;;UPGRADE REQUIRED!!!
VALEA570;VALE ON, R$ 57.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;AMERICAN;57.08;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0Q74;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;57.08;;;;;UPGRADE REQUIRED!!!
VALEM570;VALE ON, R$ 57.08, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-01-17;EUROPEAN;57.08;100;BOVESPA;2024-06-22T10:18:38.419Z;2024-06-22T10:18:38.419Z;0.0;60.83;BRVALE3M0PV4;7;False;2025-01-16;144;;0;0;1719244077000;PUT;1718301333000;57.08;;;;;UPGRADE REQUIRED!!!
VALEA575;VALE ON, R$ 57.58, 17-01-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-01-17;EUROPEAN;57.58;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3A0PW6;7;False;2025-01-16;144;;0;0;1719234000000;CALL;1688582413000;57.58;;;;;UPGRADE REQUIRED!!!
