symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
RENTV460;LOCALIZA ON, R$ 45.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;45.67;100;BOVESPA;2024-06-22T10:18:38.982Z;2024-06-22T10:18:38.982Z;0.0;41.7;BRRENT3V0DQ3;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1716299970000;45.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ470;LOCALIZA ON, R$ 46.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;46.67;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;41.7;BRRENT3J0DZ0;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1706549043000;46.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV470;LOCALIZA ON, R$ 46.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;46.67;100;BOVESPA;2024-06-22T10:18:38.982Z;2024-06-22T10:18:38.982Z;0.0;41.7;BRRENT3V0E02;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1717160894000;46.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ480;LOCALIZA ON, R$ 47.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;47.67;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;41.7;BRRENT3J0DY3;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1706549043000;47.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV480;LOCALIZA ON, R$ 47.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;47.67;100;BOVESPA;2024-06-22T10:18:38.982Z;2024-06-22T10:18:38.982Z;0.0;41.7;BRRENT3V0DS9;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1705004629000;47.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ490;LOCALIZA ON, R$ 48.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;48.67;100;BOVESPA;2024-06-22T10:18:38.487Z;2024-06-22T10:18:38.487Z;0.0;41.7;BRRENT3J0DP1;7;False;2024-10-17;84;;0;0;1719242078000;CALL;1717788838000;48.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV490;LOCALIZA ON, R$ 48.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;48.67;100;BOVESPA;2024-06-22T10:18:38.982Z;2024-06-22T10:18:38.982Z;0.0;41.7;BRRENT3V0DY7;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1705004629000;48.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ500;LOCALIZA ON, R$ 49.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;49.67;100;BOVESPA;2024-06-22T10:18:38.484Z;2024-06-22T10:18:38.484Z;0.0;41.7;BRRENT3J0DL0;7;False;2024-10-17;84;;0;0;1719242092000;CALL;1686684137000;49.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV500;LOCALIZA ON, R$ 49.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;49.67;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;41.7;BRRENT3V0DK6;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1717439893000;49.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ520;LOCALIZA ON, R$ 51.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;51.67;100;BOVESPA;2024-06-22T10:18:38.485Z;2024-06-22T10:18:38.485Z;0.0;41.7;BRRENT3J0DW7;7;False;2024-10-17;84;;0;0;1719242088000;CALL;1688582413000;51.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV520;LOCALIZA ON, R$ 51.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;51.67;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;41.7;BRRENT3V0DO8;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;51.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ540;LOCALIZA ON, R$ 53.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;53.67;100;BOVESPA;2024-06-22T10:18:38.485Z;2024-06-22T10:18:38.485Z;0.0;41.7;BRRENT3J0DU1;7;False;2024-10-17;84;;0;0;1719242086000;CALL;1688582413000;53.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV540;LOCALIZA ON, R$ 53.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;53.67;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;41.7;BRRENT3V0DX9;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;53.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ560;LOCALIZA ON, R$ 55.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;55.67;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;41.7;BRRENT3J0DO4;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1688582413000;55.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV560;LOCALIZA ON, R$ 55.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;55.67;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;41.7;BRRENT3V0DZ4;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;55.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ580;LOCALIZA ON, R$ 57.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;57.67;100;BOVESPA;2024-06-22T10:18:38.536Z;2024-06-22T10:18:38.536Z;0.0;41.7;BRRENT3J0DR7;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1717426397000;57.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV580;LOCALIZA ON, R$ 57.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;57.67;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;41.7;BRRENT3V0E28;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;57.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ600;LOCALIZA ON, R$ 59.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;59.67;100;BOVESPA;2024-06-22T10:18:38.534Z;2024-06-22T10:18:38.534Z;0.0;41.7;BRRENT3J0E07;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1717426101000;59.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV600;LOCALIZA ON, R$ 59.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;59.67;100;BOVESPA;2024-06-22T10:18:38.983Z;2024-06-22T10:18:38.983Z;0.0;41.7;BRRENT3V0DN0;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1714154795000;59.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ620;LOCALIZA ON, R$ 61.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;61.67;100;BOVESPA;2024-06-22T10:18:38.535Z;2024-06-22T10:18:38.535Z;0.0;41.7;BRRENT3J0DQ9;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1697215880000;61.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV620;LOCALIZA ON, R$ 61.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;61.67;100;BOVESPA;2024-06-22T10:18:38.983Z;2024-06-22T10:18:38.983Z;0.0;41.7;BRRENT3V0DR1;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697817049000;61.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ640;LOCALIZA ON, R$ 63.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;63.67;100;BOVESPA;2024-06-22T10:18:38.535Z;2024-06-22T10:18:38.535Z;0.0;41.7;BRRENT3J0DM8;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1688582413000;63.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV640;LOCALIZA ON, R$ 63.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;63.67;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;41.7;BRRENT3V0DP5;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;63.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ660;LOCALIZA ON, R$ 65.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;65.67;100;BOVESPA;2024-06-22T10:18:38.535Z;2024-06-22T10:18:38.535Z;0.0;41.7;BRRENT3J0DS5;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1697647247000;65.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV660;LOCALIZA ON, R$ 65.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;65.67;100;BOVESPA;2024-06-22T10:18:38.988Z;2024-06-22T10:18:38.988Z;0.0;41.7;BRRENT3V0E10;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697827017000;65.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ680;LOCALIZA ON, R$ 67.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;67.67;100;BOVESPA;2024-06-22T10:18:38.536Z;2024-06-22T10:18:38.536Z;0.0;41.7;BRRENT3J0DI6;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1688582413000;67.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV680;LOCALIZA ON, R$ 67.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;67.67;100;BOVESPA;2024-06-22T10:18:38.988Z;2024-06-22T10:18:38.988Z;0.0;41.7;BRRENT3V0DV3;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1688582413000;67.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTJ700;LOCALIZA ON, R$ 69.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;69.67;100;BOVESPA;2024-06-22T10:18:38.541Z;2024-06-22T10:18:38.541Z;0.0;41.7;BRRENT3J0DK2;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1697814640000;69.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTV700;LOCALIZA ON, R$ 69.67, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;69.67;100;BOVESPA;2024-06-22T10:18:38.987Z;2024-06-22T10:18:38.987Z;0.0;41.7;BRRENT3V0DL4;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697825494000;69.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK385;LOCALIZA ON, R$ 38.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;38.53;100;BOVESPA;2024-06-22T10:18:38.709Z;2024-06-22T10:18:38.709Z;0.0;41.7;BRRENT3K0CS4;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;38.53;;;UPGRADE REQUIRED!!!;
RENTW385;LOCALIZA ON, R$ 38.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;38.53;100;BOVESPA;2024-06-22T10:18:38.492Z;2024-06-22T10:18:38.492Z;0.0;41.7;BRRENT3W0CS0;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;38.53;;;UPGRADE REQUIRED!!!;
RENTK395;LOCALIZA ON, R$ 39.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;39.53;100;BOVESPA;2024-06-22T10:18:38.709Z;2024-06-22T10:18:38.709Z;0.0;41.7;BRRENT3K0CR6;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1686078622000;39.53;;;UPGRADE REQUIRED!!!;
RENTW395;LOCALIZA ON, R$ 39.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;39.53;100;BOVESPA;2024-06-22T10:18:38.493Z;2024-06-22T10:18:38.493Z;0.0;41.7;BRRENT3W0CR2;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1700163667000;39.53;;;UPGRADE REQUIRED!!!;
RENTK400;LOCALIZA ON, R$ 40.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;40.03;100;BOVESPA;2024-06-22T10:18:38.707Z;2024-06-22T10:18:38.707Z;0.0;41.7;BRRENT3K0CP0;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;40.03;;;UPGRADE REQUIRED!!!;
RENTW400;LOCALIZA ON, R$ 40.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;40.03;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CQ4;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;40.03;;;UPGRADE REQUIRED!!!;
RENTK410;LOCALIZA ON, R$ 41.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;41.03;100;BOVESPA;2024-06-22T10:18:38.708Z;2024-06-22T10:18:38.708Z;0.0;41.7;BRRENT3K0CQ8;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;41.03;;;UPGRADE REQUIRED!!!;
RENTW410;LOCALIZA ON, R$ 41.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;41.03;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CP6;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1718635867000;41.03;;;UPGRADE REQUIRED!!!;
RENTK418;LOCALIZA ON, R$ 41.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;41.53;100;BOVESPA;2024-06-22T10:18:38.708Z;2024-06-22T10:18:38.708Z;0.0;41.7;BRRENT3K0C56;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;41.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW418;LOCALIZA ON, R$ 41.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;41.53;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CF7;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1697825494000;41.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK423;LOCALIZA ON, R$ 42.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;42.03;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CK1;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;42.03;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW423;LOCALIZA ON, R$ 42.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;42.03;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CJ9;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1697825494000;42.03;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK428;LOCALIZA ON, R$ 42.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;42.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CA2;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;42.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW428;LOCALIZA ON, R$ 42.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;42.53;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CO9;7;False;2024-11-13;103;;0;0;1719243495000;PUT;1719243495000;42.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK438;LOCALIZA ON, R$ 43.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;43.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CI5;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;43.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW438;LOCALIZA ON, R$ 43.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;43.53;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CI1;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1717001164000;43.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK448;LOCALIZA ON, R$ 44.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;44.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CF1;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;44.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW448;LOCALIZA ON, R$ 44.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;44.53;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0CM3;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1697825494000;44.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK453;LOCALIZA ON, R$ 45.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;45.03;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CH7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;45.03;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW453;LOCALIZA ON, R$ 45.03, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;45.03;100;BOVESPA;2024-06-22T10:18:38.496Z;2024-06-22T10:18:38.496Z;0.0;41.7;BRRENT3W0C85;7;False;2024-11-13;103;;0;0;1719239775000;PUT;1718651790000;45.03;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK458;LOCALIZA ON, R$ 45.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;45.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CL9;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;45.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW458;LOCALIZA ON, R$ 45.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;45.53;100;BOVESPA;2024-06-22T10:18:38.497Z;2024-06-22T10:18:38.497Z;0.0;41.7;BRRENT3W0CD2;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1714413875000;45.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK468;LOCALIZA ON, R$ 46.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;46.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0C64;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;46.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW468;LOCALIZA ON, R$ 46.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;46.53;100;BOVESPA;2024-06-22T10:18:38.497Z;2024-06-22T10:18:38.497Z;0.0;41.7;BRRENT3W0C77;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1697825494000;46.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK478;LOCALIZA ON, R$ 47.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;47.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CO3;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1697814640000;47.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW478;LOCALIZA ON, R$ 47.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;47.53;100;BOVESPA;2024-06-22T10:18:38.497Z;2024-06-22T10:18:38.497Z;0.0;41.7;BRRENT3W0CG5;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1697825494000;47.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK488;LOCALIZA ON, R$ 48.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;48.53;100;BOVESPA;2024-06-22T10:18:38.667Z;2024-06-22T10:18:38.667Z;0.0;41.7;BRRENT3K0CD6;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718890245000;48.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW488;LOCALIZA ON, R$ 48.53, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;48.53;100;BOVESPA;2024-06-22T10:18:38.497Z;2024-06-22T10:18:38.497Z;0.0;41.7;BRRENT3W0CK7;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1715887188000;48.53;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK511;LOCALIZA ON, R$ 50.78, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;50.78;100;BOVESPA;2024-06-22T10:18:38.666Z;2024-06-22T10:18:38.666Z;0.0;41.7;BRRENT3K0C72;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1712150889000;50.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW511;LOCALIZA ON, R$ 50.78, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;50.78;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;41.7;BRRENT3W0C93;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1714499843000;50.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK531;LOCALIZA ON, R$ 52.78, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;52.78;100;BOVESPA;2024-06-22T10:18:38.666Z;2024-06-22T10:18:38.666Z;0.0;41.7;BRRENT3K0C98;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;52.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTW531;LOCALIZA ON, R$ 52.78, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;52.78;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;41.7;BRRENT3W0CH3;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;52.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTK551;LOCALIZA ON, R$ 54.78, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;54.78;100;BOVESPA;2024-06-22T10:18:38.671Z;2024-06-22T10:18:38.671Z;0.0;41.7;BRRENT3K0C80;7;False;2024-11-13;103;;0;0;1719237692000;CALL;1716231343000;54.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
