symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;cnpj;quotationForm;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning
UGPAU261;ULTRAPAR ON, R$ 26.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.1;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0CF3;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;26.1;UPGRADE REQUIRED!!!
UGPAI263;ULTRAPAR ON, R$ 26.35, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;26.35;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0BX4;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;1717160785000;26.35;UPGRADE REQUIRED!!!
UGPAU263;ULTRAPAR ON, R$ 26.35, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.35;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0BX8;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;26.35;UPGRADE REQUIRED!!!
UGPAI266;ULTRAPAR ON, R$ 26.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;26.6;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0BZ9;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;1717160637000;26.6;UPGRADE REQUIRED!!!
UGPAU266;ULTRAPAR ON, R$ 26.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.6;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0BZ3;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;26.6;UPGRADE REQUIRED!!!
UGPAI271;ULTRAPAR ON, R$ 27.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;27.1;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0CI3;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;27.1;UPGRADE REQUIRED!!!
UGPAU271;ULTRAPAR ON, R$ 27.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;27.1;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0CE6;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;27.1;UPGRADE REQUIRED!!!
UGPAI276;ULTRAPAR ON, R$ 27.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;27.6;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0C52;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;27.6;UPGRADE REQUIRED!!!
UGPAU276;ULTRAPAR ON, R$ 27.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;27.6;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0C73;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;1719216333000;27.6;UPGRADE REQUIRED!!!
UGPAI281;ULTRAPAR ON, R$ 28.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;28.1;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0CK9;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;28.1;UPGRADE REQUIRED!!!
UGPAU281;ULTRAPAR ON, R$ 28.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;28.1;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0CM9;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;28.1;UPGRADE REQUIRED!!!
UGPAI286;ULTRAPAR ON, R$ 28.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;28.6;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0CF9;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;28.6;UPGRADE REQUIRED!!!
UGPAU286;ULTRAPAR ON, R$ 28.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;28.6;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0CI7;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;1719216333000;28.6;UPGRADE REQUIRED!!!
UGPAI291;ULTRAPAR ON, R$ 29.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;29.1;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0CT0;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;29.1;UPGRADE REQUIRED!!!
UGPAU291;ULTRAPAR ON, R$ 29.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;29.1;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0CQ0;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;29.1;UPGRADE REQUIRED!!!
UGPAI296;ULTRAPAR ON, R$ 29.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;29.6;100;BOVESPA;2024-06-22T10:18:38.805Z;2024-06-22T10:18:38.805Z;0.0;21.59;BRUGPA3I0CR4;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;29.6;UPGRADE REQUIRED!!!
UGPAU296;ULTRAPAR ON, R$ 29.60, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;29.6;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;21.59;BRUGPA3U0C57;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;29.6;UPGRADE REQUIRED!!!
UGPAI301;ULTRAPAR ON, R$ 30.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;30.1;100;BOVESPA;2024-06-22T10:18:38.806Z;2024-06-22T10:18:38.806Z;0.0;21.59;BRUGPA3I0CQ6;7;False;2024-09-19;64;;;;0;0;1719234000000;CALL;-62167294412000;30.1;UPGRADE REQUIRED!!!
UGPAU301;ULTRAPAR ON, R$ 30.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;30.1;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;21.59;BRUGPA3U0CN7;7;False;2024-09-19;64;;;;0;0;1719234000000;PUT;-62167294412000;30.1;UPGRADE REQUIRED!!!
UGPAJ211;ULTRAPAR ON, R$ 21.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;21.1;100;BOVESPA;2024-06-22T10:18:38.648Z;2024-06-22T10:18:38.648Z;0.0;21.59;BRUGPA3J0C35;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;-62167294412000;21.1;UPGRADE REQUIRED!!!
UGPAV211;ULTRAPAR ON, R$ 21.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;21.1;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;21.59;BRUGPA3V0C30;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;21.1;UPGRADE REQUIRED!!!
UGPAJ216;ULTRAPAR ON, R$ 21.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;21.6;100;BOVESPA;2024-06-22T10:18:38.648Z;2024-06-22T10:18:38.648Z;0.0;21.59;BRUGPA3J0C27;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;-62167294412000;21.6;UPGRADE REQUIRED!!!
UGPAV216;ULTRAPAR ON, R$ 21.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;21.6;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;21.59;BRUGPA3V0C22;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;21.6;UPGRADE REQUIRED!!!
UGPAJ221;ULTRAPAR ON, R$ 22.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;22.1;100;BOVESPA;2024-06-22T10:18:38.648Z;2024-06-22T10:18:38.648Z;0.0;21.59;BRUGPA3J0C01;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;-62167294412000;22.1;UPGRADE REQUIRED!!!
UGPAV221;ULTRAPAR ON, R$ 22.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;22.1;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;21.59;BRUGPA3V0BZ2;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;22.1;UPGRADE REQUIRED!!!
UGPAJ231;ULTRAPAR ON, R$ 23.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;23.1;100;BOVESPA;2024-06-22T10:18:38.641Z;2024-06-22T10:18:38.641Z;0.0;21.59;BRUGPA3J0BZ8;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;-62167294412000;23.1;UPGRADE REQUIRED!!!
UGPAV231;ULTRAPAR ON, R$ 23.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;23.1;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;21.59;BRUGPA3V0C06;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;23.1;UPGRADE REQUIRED!!!
UGPAJ236;ULTRAPAR ON, R$ 23.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;23.6;100;BOVESPA;2024-06-22T10:18:38.641Z;2024-06-22T10:18:38.641Z;0.0;21.59;BRUGPA3J0C43;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;1718896246000;23.6;UPGRADE REQUIRED!!!
UGPAV236;ULTRAPAR ON, R$ 23.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;23.6;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;21.59;BRUGPA3V0C48;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;23.6;UPGRADE REQUIRED!!!
UGPAJ241;ULTRAPAR ON, R$ 24.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;24.1;100;BOVESPA;2024-06-22T10:18:38.641Z;2024-06-22T10:18:38.641Z;0.0;21.59;BRUGPA3J0C19;7;False;2024-10-17;84;;;;0;0;1719234000000;CALL;-62167294412000;24.1;UPGRADE REQUIRED!!!
UGPAV241;ULTRAPAR ON, R$ 24.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;24.1;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;21.59;BRUGPA3V0C14;7;False;2024-10-17;84;;;;0;0;1719234000000;PUT;-62167294412000;24.1;UPGRADE REQUIRED!!!
UGPAJ255;ULTRAPAR ON, R$ 25.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;25.1;100;BOVESPA;2024-06-22T10:18:38.641Z;2024-06-22T10:18:38.641Z;0.0;21.59;BRUGPA3J0BX3;7;False;2024-10-17;84;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1688582413000;25.1;UPGRADE REQUIRED!!!
UGPAV255;ULTRAPAR ON, R$ 25.10, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;25.1;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;21.59;BRUGPA3V0BX7;7;False;2024-10-17;84;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1715016989000;25.1;UPGRADE REQUIRED!!!
UGPAJ320;ULTRAPAR ON, R$ 31.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;31.6;100;BOVESPA;2024-06-22T10:18:38.642Z;2024-06-22T10:18:38.642Z;0.0;21.59;BRUGPA3J0BY1;7;False;2024-10-17;84;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1715953172000;31.6;UPGRADE REQUIRED!!!
UGPAV320;ULTRAPAR ON, R$ 31.60, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;31.6;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;21.59;BRUGPA3V0BY5;7;False;2024-10-17;84;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1718202572000;31.6;UPGRADE REQUIRED!!!
UGPAK211;ULTRAPAR ON, R$ 21.10, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;21.1;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;21.59;BRUGPA3K0BL5;7;False;2024-11-13;103;;;;0;0;1719234000000;CALL;-62167294412000;21.1;UPGRADE REQUIRED!!!
UGPAW211;ULTRAPAR ON, R$ 21.10, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;21.1;100;BOVESPA;2024-06-22T10:18:38.700Z;2024-06-22T10:18:38.700Z;0.0;21.59;BRUGPA3W0BL1;7;False;2024-11-13;103;;;;0;0;1719234000000;PUT;-62167294412000;21.1;UPGRADE REQUIRED!!!
UGPAK216;ULTRAPAR ON, R$ 21.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;21.6;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;21.59;BRUGPA3K0BJ9;7;False;2024-11-13;103;;;;0;0;1719234000000;CALL;1704744926000;21.6;UPGRADE REQUIRED!!!
UGPAW216;ULTRAPAR ON, R$ 21.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;21.6;100;BOVESPA;2024-06-22T10:18:38.701Z;2024-06-22T10:18:38.701Z;0.0;21.59;BRUGPA3W0BJ5;7;False;2024-11-13;103;;;;0;0;1719234000000;PUT;1718729360000;21.6;UPGRADE REQUIRED!!!
UGPAK230;ULTRAPAR ON, R$ 22.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;22.6;100;BOVESPA;2024-06-22T10:18:38.485Z;2024-06-22T10:18:38.485Z;0.0;21.59;BRUGPA3K0BH3;7;False;2024-11-13;103;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1716473010000;22.6;UPGRADE REQUIRED!!!
UGPAW230;ULTRAPAR ON, R$ 22.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;22.6;100;BOVESPA;2024-06-22T10:18:38.700Z;2024-06-22T10:18:38.700Z;0.0;21.59;BRUGPA3W0BH9;7;False;2024-11-13;103;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1716818999000;22.6;UPGRADE REQUIRED!!!
UGPAK286;ULTRAPAR ON, R$ 28.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;28.6;100;BOVESPA;2024-06-22T10:18:38.484Z;2024-06-22T10:18:38.484Z;0.0;21.59;BRUGPA3K0BK7;7;False;2024-11-13;103;;;;0;0;1719234000000;CALL;1694106110000;28.6;UPGRADE REQUIRED!!!
UGPAW286;ULTRAPAR ON, R$ 28.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;28.6;100;BOVESPA;2024-06-22T10:18:38.699Z;2024-06-22T10:18:38.699Z;0.0;21.59;BRUGPA3W0BK3;7;False;2024-11-13;103;;;;0;0;1719234000000;PUT;1718729375000;28.6;UPGRADE REQUIRED!!!
UGPAK300;ULTRAPAR ON, R$ 29.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;29.6;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;21.59;BRUGPA3K0BI1;7;False;2024-11-13;103;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1718203930000;29.6;UPGRADE REQUIRED!!!
UGPAW300;ULTRAPAR ON, R$ 29.60, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;29.6;100;BOVESPA;2024-06-22T10:18:38.671Z;2024-06-22T10:18:38.671Z;0.0;21.59;BRUGPA3W0BI7;7;False;2024-11-13;103;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1707500941000;29.6;UPGRADE REQUIRED!!!
UGPAL15;ULTRAPAR ON, R$ 14.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;14.25;100;BOVESPA;2024-06-22T10:18:38.960Z;2024-06-22T10:18:38.960Z;0.0;21.59;BRUGPA3L0BB5;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1718204579000;14.25;UPGRADE REQUIRED!!!
UGPAX15;ULTRAPAR ON, R$ 14.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;14.25;100;BOVESPA;2024-06-22T10:18:39.004Z;2024-06-22T10:18:39.004Z;0.0;21.59;BRUGPA3X0BD7;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1708973177000;14.25;UPGRADE REQUIRED!!!
UGPAL160;ULTRAPAR ON, R$ 15.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;15.25;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;21.59;BRUGPA3L0BD1;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1698346664000;15.25;UPGRADE REQUIRED!!!
UGPAX160;ULTRAPAR ON, R$ 15.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;15.25;100;BOVESPA;2024-06-22T10:18:38.317Z;2024-06-22T10:18:38.317Z;0.0;21.59;BRUGPA3X0BC9;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1718900188000;15.25;UPGRADE REQUIRED!!!
UGPAL17;ULTRAPAR ON, R$ 16.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;16.25;100;BOVESPA;2024-06-22T10:18:38.960Z;2024-06-22T10:18:38.960Z;0.0;21.59;BRUGPA3L0BC3;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1702065472000;16.25;UPGRADE REQUIRED!!!
UGPAX17;ULTRAPAR ON, R$ 16.25, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;16.25;100;BOVESPA;2024-06-22T10:18:39.004Z;2024-06-22T10:18:39.004Z;0.0;21.59;BRUGPA3X0BB1;7;False;2024-12-19;128;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1717787771000;16.25;UPGRADE REQUIRED!!!
UGPAL197;ULTRAPAR ON, R$ 19.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;19.75;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;21.59;BRUGPA3L0CS7;7;False;2024-12-19;128;;;;0;0;1719234000000;CALL;1714677915000;19.75;UPGRADE REQUIRED!!!
UGPAX197;ULTRAPAR ON, R$ 19.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;19.75;100;BOVESPA;2024-06-22T10:18:38.328Z;2024-06-22T10:18:38.328Z;0.0;21.59;BRUGPA3X0CS3;7;False;2024-12-19;128;;;;0;0;1719234000000;PUT;-62167294412000;19.75;UPGRADE REQUIRED!!!
UGPAL207;ULTRAPAR ON, R$ 20.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;20.75;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;21.59;BRUGPA3L0CT5;7;False;2024-12-19;128;;;;0;0;1719234000000;CALL;-62167294412000;20.75;UPGRADE REQUIRED!!!
UGPAX207;ULTRAPAR ON, R$ 20.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;20.75;100;BOVESPA;2024-06-22T10:18:38.495Z;2024-06-22T10:18:38.495Z;0.0;21.59;BRUGPA3X0CV7;7;False;2024-12-19;128;;;;0;0;1719234000000;PUT;1718648361000;20.75;UPGRADE REQUIRED!!!
UGPAL217;ULTRAPAR ON, R$ 21.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;21.75;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;21.59;BRUGPA3L0CU3;7;False;2024-12-19;128;;;;0;0;1719234000000;CALL;-62167294412000;21.75;UPGRADE REQUIRED!!!
UGPAX217;ULTRAPAR ON, R$ 21.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;21.75;100;BOVESPA;2024-06-22T10:18:38.495Z;2024-06-22T10:18:38.495Z;0.0;21.59;BRUGPA3X0CU9;7;False;2024-12-19;128;;;;0;0;1719234000000;PUT;-62167294412000;21.75;UPGRADE REQUIRED!!!
UGPAL227;ULTRAPAR ON, R$ 22.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;22.75;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;21.59;BRUGPA3L0CV1;7;False;2024-12-19;128;;;;0;0;1719234000000;CALL;1718648361000;22.75;UPGRADE REQUIRED!!!
UGPAX227;ULTRAPAR ON, R$ 22.75, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;22.75;100;BOVESPA;2024-06-22T10:18:38.495Z;2024-06-22T10:18:38.495Z;0.0;21.59;BRUGPA3X0CT1;7;False;2024-12-19;128;;;;0;0;1719234000000;PUT;-62167294412000;22.75;UPGRADE REQUIRED!!!
UGPAL300;ULTRAPAR ON, R$ 30.00, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;30.0;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;21.59;BRUGPA3L0CR9;7;False;2024-12-19;128;;;;0;0;1719234000000;CALL;1715968807000;30.0;UPGRADE REQUIRED!!!
UGPAX300;ULTRAPAR ON, R$ 30.00, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;30.0;100;BOVESPA;2024-06-22T10:18:38.491Z;2024-06-22T10:18:38.491Z;0.0;21.59;BRUGPA3X0CR5;7;False;2024-12-19;128;;;;0;0;1719234000000;PUT;1708012280000;30.0;UPGRADE REQUIRED!!!
UGPAC100;ULTRAPAR ON, R$ 9.60, 21-03-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-03-21;AMERICAN;9.6;100;BOVESPA;2024-06-22T10:18:38.872Z;2024-06-22T10:18:38.872Z;0.0;21.59;BRUGPA3C0CA6;7;False;2025-03-20;189;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1718204435000;9.6;UPGRADE REQUIRED!!!
UGPAO100;ULTRAPAR ON, R$ 9.60, 21-03-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-03-21;EUROPEAN;9.6;100;BOVESPA;2024-06-22T10:18:38.336Z;2024-06-22T10:18:38.336Z;0.0;21.59;BRUGPA3O0CO3;7;False;2025-03-20;189;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1688582413000;9.6;UPGRADE REQUIRED!!!
UGPAE16;ULTRAPAR ON, R$ 15.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-05-16;AMERICAN;15.35;100;BOVESPA;2024-06-22T10:18:38.906Z;2024-06-22T10:18:38.906Z;0.0;21.59;BRUGPA3E0C02;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1686684137000;15.35;UPGRADE REQUIRED!!!
UGPAQ16;ULTRAPAR ON, R$ 15.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-05-16;EUROPEAN;15.35;100;BOVESPA;2024-06-22T10:18:38.971Z;2024-06-22T10:18:38.971Z;0.0;21.59;BRUGPA3Q0C14;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1686684137000;15.35;UPGRADE REQUIRED!!!
