symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
BBDCS115;BRADESCO PN, R$ 11.16, 19-07-2024;0.03;0.03;0.03;0.03;4500;135;0;0.02;0.03;PUT;2024-07-19;EUROPEAN;11.16;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.53;BRBBDC4S19G0;7;False;2024-07-18;19;;25000;16900;1719241047000;PUT;1719241047000;11.16;;;;
BBDCG117;BRADESCO PN, R$ 11.41, 19-07-2024;1.13;1.23;1.13;1.23;3100;3708;0;1.14;1.18;CALL;2024-07-19;AMERICAN;11.41;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;2.5;12.53;BRBBDC4G16F3;7;False;2024-07-18;19;;29500;100;1719245174000;CALL;1719237920000;11.41;;;;
BBDCS117;BRADESCO PN, R$ 11.41, 19-07-2024;0.04;0.04;0.02;0.03;328400;9847;0;0.03;0.04;PUT;2024-07-19;EUROPEAN;11.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-25.0;12.45;BRBBDC4S16V5;7;False;2024-07-18;19;;6000;29000;1719245038000;PUT;1719245038000;11.41;;;;
BBDCG120;BRADESCO PN, R$ 11.66, 19-07-2024;0.9;1.0;0.9;0.99;15000;13689;0;0.91;0.94;CALL;2024-07-19;EUROPEAN;11.66;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;6.452;12.4;BRBBDC4G18K9;7;False;2024-07-18;19;;100;100;1719245028000;CALL;1719241396000;11.66;;;;
BBDCS120;BRADESCO PN, R$ 11.66, 19-07-2024;0.06;0.06;0.04;0.04;247300;11793;0;0.04;0.05;PUT;2024-07-19;EUROPEAN;11.66;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-20.0;12.4;BRBBDC4S18P3;7;False;2024-07-18;19;;67900;18400;1719244170000;PUT;1719244170000;11.66;;;;
BBDCG128;BRADESCO PN, R$ 11.91, 19-07-2024;0.76;0.79;0.71;0.71;55600;42698;0;0.7;0.72;CALL;2024-07-19;AMERICAN;11.91;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;4.412;12.45;BRBBDC4G1610;7;True;2024-07-18;19;;8900;100;1719245027000;CALL;1719244100000;11.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS128;BRADESCO PN, R$ 11.91, 19-07-2024;0.08;0.08;0.06;0.08;1342700;95543;0;0.07;0.08;PUT;2024-07-19;EUROPEAN;11.91;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;-11.111;12.47;BRBBDC4S1673;7;True;2024-07-18;19;;119100;22400;1719243778000;PUT;1719243778000;11.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG125;BRADESCO PN, R$ 12.16, 19-07-2024;0.55;0.58;0.52;0.52;70400;39863;0;0.5;0.53;CALL;2024-07-19;EUROPEAN;12.16;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;10.638;12.47;BRBBDC4G16Y4;7;False;2024-07-18;19;;2300;29500;1719244410000;CALL;1719242983000;12.16;;;;
BBDCS125;BRADESCO PN, R$ 12.16, 19-07-2024;0.15;0.15;0.1;0.13;1181400;128732;0;0.12;0.13;PUT;2024-07-19;EUROPEAN;12.16;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;-13.333;12.45;BRBBDC4S1723;7;False;2024-07-18;19;;132100;30600;1719245038000;PUT;1719245038000;12.16;;;;
BBDCG133;BRADESCO PN, R$ 12.41, 19-07-2024;0.35;0.41;0.34;0.35;742900;278735;0;0.34;0.35;CALL;2024-07-19;AMERICAN;12.41;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;2.941;12.4;BRBBDC4G1602;7;True;2024-07-18;19;;2000;5200;1719245027000;CALL;1719243969000;12.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS133;BRADESCO PN, R$ 12.41, 19-07-2024;0.2;0.21;0.17;0.21;997300;185106;0;0.2;0.21;PUT;2024-07-19;EUROPEAN;12.41;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;-12.5;12.45;BRBBDC4S16C5;7;True;2024-07-18;19;;2400;49100;1719245114000;PUT;1719245114000;12.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG130;BRADESCO PN, R$ 12.66, 19-07-2024;0.22;0.27;0.19;0.22;2108300;504317;0;0.21;0.22;CALL;2024-07-19;EUROPEAN;12.66;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;15.789;12.45;BRBBDC4G1701;7;False;2024-07-18;19;;3200;3000;1719245226000;CALL;1719245207000;12.66;;;;
BBDCS130;BRADESCO PN, R$ 12.66, 19-07-2024;0.32;0.33;0.28;0.32;688400;205692;0;0.31;0.33;PUT;2024-07-19;EUROPEAN;12.66;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;-8.571;12.46;BRBBDC4S17E9;7;False;2024-07-18;19;;5700;900;1719245027000;PUT;1719245027000;12.66;;;;
BBDCG138;BRADESCO PN, R$ 12.91, 19-07-2024;0.12;0.15;0.1;0.11;2397500;306585;0;0.11;0.12;CALL;2024-07-19;AMERICAN;12.91;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;0.0;12.4;BRBBDC4G15X8;7;True;2024-07-18;19;;800;236400;1719245210000;CALL;1719245210000;12.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS138;BRADESCO PN, R$ 12.91, 19-07-2024;0.49;0.5;0.42;0.47;295600;131430;0;0.46;0.48;PUT;2024-07-19;EUROPEAN;12.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-9.615;12.46;BRBBDC4S16E1;7;True;2024-07-18;19;;300;100;1719245159000;PUT;1719244958000;12.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG135;BRADESCO PN, R$ 13.16, 19-07-2024;0.06;0.08;0.05;0.06;2125100;145458;0;0.06;0.07;CALL;2024-07-19;EUROPEAN;13.16;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;0.0;12.45;BRBBDC4G1669;7;False;2024-07-18;19;;28100;104100;1719245087000;CALL;1719245087000;13.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS135;BRADESCO PN, R$ 13.16, 19-07-2024;0.7;0.7;0.59;0.66;198300;122937;0;0.66;0.69;PUT;2024-07-19;EUROPEAN;13.16;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;-2.941;12.4;BRBBDC4S16N2;7;False;2024-07-18;19;;100;29500;1719245027000;PUT;1719244958000;13.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG137;BRADESCO PN, R$ 13.41, 19-07-2024;0.03;0.04;0.02;0.03;213000;6459;0;0.03;0.04;CALL;2024-07-19;AMERICAN;13.41;100;BOVESPA;2024-06-22T10:18:38.850Z;2024-06-22T10:18:38.850Z;0.0;12.4;BRBBDC4G1677;7;True;2024-07-18;19;;69200;2200;1719245088000;CALL;1719245088000;13.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS137;BRADESCO PN, R$ 13.41, 19-07-2024;0.93;0.93;0.82;0.88;26900;22939;0;0.88;0.91;PUT;2024-07-19;EUROPEAN;13.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-3.297;12.46;BRBBDC4S16O0;7;False;2024-07-18;19;;100;29500;1719245027000;PUT;1719244958000;13.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG146;BRADESCO PN, R$ 13.66, 19-07-2024;0.01;0.02;0.01;0.01;80100;1526;0;0.01;0.02;CALL;2024-07-19;EUROPEAN;13.66;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G15V2;7;False;2024-07-18;19;;88700;2800;1719245225000;CALL;1719245225000;13.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS146;BRADESCO PN, R$ 13.66, 19-07-2024;1.18;1.18;1.02;1.12;4700;5230;0;1.1;1.13;PUT;2024-07-19;EUROPEAN;13.66;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-5.085;12.46;BRBBDC4S16A9;7;False;2024-07-18;19;;100;100;1719245027000;PUT;1719245027000;13.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG142;BRADESCO PN, R$ 13.91, 19-07-2024;0.01;0.02;0.01;0.01;1072900;10886;0;0.01;0.02;CALL;2024-07-19;AMERICAN;13.91;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G16I7;7;False;2024-07-18;19;;1900;17200;1719245242000;CALL;1719245242000;13.91;;;;
BBDCS142;BRADESCO PN, R$ 13.91, 19-07-2024;1.3;1.36;1.29;1.35;9800;13236;0;1.35;1.4;PUT;2024-07-19;EUROPEAN;13.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-5.594;12.4;BRBBDC4S16X1;7;False;2024-07-18;19;;100;1000;1719245027000;PUT;1719244958000;13.91;;;;
BBDCG153;BRADESCO PN, R$ 14.16, 19-07-2024;0.01;0.01;0.01;0.01;17000;170;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;14.16;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15M1;7;False;2024-07-18;19;;0;16500;1719242129000;CALL;1719242129000;14.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS153;BRADESCO PN, R$ 14.16, 19-07-2024;0.0;0.0;0.0;1.66;0;0;0;1.55;1.64;PUT;2024-07-19;EUROPEAN;14.16;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S1632;7;False;2024-07-18;19;;2500;1000;1719245027000;PUT;1719216326000;14.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG149;BRADESCO PN, R$ 14.41, 19-07-2024;0.01;0.01;0.01;0.01;17000;170;0;0.0;0.01;CALL;2024-07-19;AMERICAN;14.41;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.52;BRBBDC4G16Z1;7;False;2024-07-18;19;;0;194000;1719235696000;CALL;1719235696000;14.41;;;;
BBDCS149;BRADESCO PN, R$ 14.41, 19-07-2024;1.78;1.78;1.78;1.78;7500;13350;0;1.79;1.89;PUT;2024-07-19;EUROPEAN;14.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-7.772;12.53;BRBBDC4S1772;7;False;2024-07-18;19;;100;1000;1719245027000;PUT;1719236697000;14.41;;;;
BBDCG156;BRADESCO PN, R$ 14.66, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;14.66;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15Z3;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1719216326000;14.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS156;BRADESCO PN, R$ 14.66, 19-07-2024;0.0;0.0;0.0;2.11;0;0;0;2.0;2.14;PUT;2024-07-19;EUROPEAN;14.66;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16H4;7;False;2024-07-18;19;;1000;1000;1719245027000;PUT;1719216326000;14.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG159;BRADESCO PN, R$ 14.91, 19-07-2024;0.01;0.01;0.01;0.01;200;2;0;0.0;0.01;CALL;2024-07-19;AMERICAN;14.91;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15N9;7;False;2024-07-18;19;;0;1800;1719234949000;CALL;1719234949000;14.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS159;BRADESCO PN, R$ 14.91, 19-07-2024;2.27;2.27;2.27;2.27;8000;18160;0;2.27;2.38;PUT;2024-07-19;EUROPEAN;14.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-3.814;12.4;BRBBDC4S1640;7;False;2024-07-18;19;;1000;1000;1719245027000;PUT;1719237403000;14.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG155;BRADESCO PN, R$ 15.16, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;15.16;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G1651;7;False;2024-07-18;19;;0;4000;1719234000000;CALL;1718716098000;15.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS155;BRADESCO PN, R$ 15.16, 19-07-2024;2.57;2.58;2.57;2.58;9900;25492;0;2.51;2.63;PUT;2024-07-19;EUROPEAN;15.16;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-3.371;12.45;BRBBDC4S16M4;7;False;2024-07-18;19;;1000;1000;1719245152000;PUT;1719245032000;15.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG163;BRADESCO PN, R$ 15.41, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;15.41;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G15Q2;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1718039668000;15.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS163;BRADESCO PN, R$ 15.41, 19-07-2024;2.89;2.89;2.77;2.79;2800;7860;0;2.75;2.88;PUT;2024-07-19;EUROPEAN;15.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;-7.0;12.4;BRBBDC4S1665;7;False;2024-07-18;19;;1000;1000;1719245027000;PUT;1719240954000;15.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG160;BRADESCO PN, R$ 15.66, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;15.66;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G1685;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1717161275000;15.66;;;;
BBDCS160;BRADESCO PN, R$ 15.66, 19-07-2024;0.0;0.0;0.0;2.98;0;0;0;2.99;3.13;PUT;2024-07-19;EUROPEAN;15.66;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16P7;7;False;2024-07-18;19;;1000;400;1719245027000;PUT;1719216328000;15.66;;;;
BBDCG169;BRADESCO PN, R$ 15.91, 19-07-2024;0.0;0.0;0.0;0.03;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;15.91;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G15O7;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1717169885000;15.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS169;BRADESCO PN, R$ 15.91, 19-07-2024;0.0;0.0;0.0;3.33;0;0;0;3.25;3.41;PUT;2024-07-19;EUROPEAN;15.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S1657;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;15.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG171;BRADESCO PN, R$ 16.16, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;16.16;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G15W0;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1718731186000;16.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS171;BRADESCO PN, R$ 16.16, 19-07-2024;0.0;0.0;0.0;3.58;0;0;0;3.5;3.66;PUT;2024-07-19;EUROPEAN;16.16;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16B7;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;16.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG168;BRADESCO PN, R$ 16.41, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;16.41;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G16L1;7;False;2024-07-18;19;;0;3800;1719234000000;CALL;1717434594000;16.41;;;;
BBDCS168;BRADESCO PN, R$ 16.41, 19-07-2024;0.0;0.0;0.0;3.82;0;0;0;3.75;3.9;PUT;2024-07-19;EUROPEAN;16.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S1749;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216328000;16.41;;;;
BBDCG18;BRADESCO PN, R$ 16.66, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;16.66;100;BOVESPA;2024-06-22T10:18:38.694Z;2024-06-22T10:18:38.694Z;0.0;12.4;BRBBDC4G15H1;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1717770396000;16.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS18;BRADESCO PN, R$ 16.66, 19-07-2024;0.0;0.0;0.0;4.08;0;0;0;3.99;4.14;PUT;2024-07-19;EUROPEAN;16.66;100;BOVESPA;2024-06-22T10:18:38.718Z;2024-06-22T10:18:38.718Z;0.0;12.4;BRBBDC4S15Y1;7;False;2024-07-18;19;;1000;1000;1719243293000;PUT;1719216326000;16.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG178;BRADESCO PN, R$ 16.91, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;16.91;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G1628;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1692374241000;16.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS178;BRADESCO PN, R$ 16.91, 19-07-2024;0.0;0.0;0.0;4.39;0;0;0;4.24;4.39;PUT;2024-07-19;EUROPEAN;16.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16D3;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;16.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG175;BRADESCO PN, R$ 17.16, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;17.16;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;12.4;BRBBDC4G19T8;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1689961723000;17.16;;;;
BBDCS175;BRADESCO PN, R$ 17.16, 19-07-2024;0.0;0.0;0.0;4.47;0;0;0;4.49;4.65;PUT;2024-07-19;EUROPEAN;17.16;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S1AA2;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1718892407000;17.16;;;;
BBDCG183;BRADESCO PN, R$ 17.41, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;17.41;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15U4;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1718211201000;17.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS183;BRADESCO PN, R$ 17.41, 19-07-2024;0.0;0.0;0.0;4.85;0;0;0;4.74;4.9;PUT;2024-07-19;EUROPEAN;17.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16K8;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1718824188000;17.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG186;BRADESCO PN, R$ 17.66, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;17.66;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G1644;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1716833619000;17.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS186;BRADESCO PN, R$ 17.66, 19-07-2024;0.0;0.0;0.0;4.93;0;0;0;4.99;5.15;PUT;2024-07-19;EUROPEAN;17.66;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16L6;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;17.66;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG188;BRADESCO PN, R$ 17.91, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;17.91;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15S8;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1716406640000;17.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS188;BRADESCO PN, R$ 17.91, 19-07-2024;0.0;0.0;0.0;5.35;0;0;0;5.24;5.38;PUT;2024-07-19;EUROPEAN;17.91;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S16G6;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;17.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG193;BRADESCO PN, R$ 18.16, 19-07-2024;0.0;0.0;0.0;0.1;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;18.16;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15L3;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1710853572000;18.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS193;BRADESCO PN, R$ 18.16, 19-07-2024;0.0;0.0;0.0;5.6;0;0;0;5.49;5.63;PUT;2024-07-19;EUROPEAN;18.16;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;12.4;BRBBDC4S1624;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;18.16;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG189;BRADESCO PN, R$ 18.41, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;18.41;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G16O5;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1718115294000;18.41;;;;
BBDCS189;BRADESCO PN, R$ 18.41, 19-07-2024;0.0;0.0;0.0;5.79;0;0;0;5.73;5.88;PUT;2024-07-19;EUROPEAN;18.41;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;12.4;BRBBDC4S17C3;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216328000;18.41;;;;
BBDCG198;BRADESCO PN, R$ 18.91, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;18.91;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G15R0;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1692374241000;18.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS198;BRADESCO PN, R$ 18.91, 19-07-2024;0.0;0.0;0.0;6.36;0;0;0;6.23;6.39;PUT;2024-07-19;EUROPEAN;18.91;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;12.4;BRBBDC4S16J0;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719216326000;18.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG195;BRADESCO PN, R$ 19.16, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;19.16;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4G19U6;7;False;2024-07-18;19;;0;100;1719234000000;CALL;-62167294412000;19.16;;;;
BBDCS195;BRADESCO PN, R$ 19.16, 19-07-2024;0.0;0.0;0.0;6.4;0;0;0;6.48;6.64;PUT;2024-07-19;EUROPEAN;19.16;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;12.4;BRBBDC4S1AB0;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1718889445000;19.16;;;;
BBDCG203;BRADESCO PN, R$ 19.41, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;19.41;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;12.4;BRBBDC4G1636;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1692374241000;19.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS203;BRADESCO PN, R$ 19.41, 19-07-2024;0.0;0.0;0.0;6.81;0;0;0;6.73;6.89;PUT;2024-07-19;EUROPEAN;19.41;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;12.4;BRBBDC4S16F8;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1718908930000;19.41;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCG208;BRADESCO PN, R$ 19.91, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;19.91;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;12.4;BRBBDC4G15Y6;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1717768796000;19.91;60746948000112;2024-06-19T01:31:00.113Z;;
BBDCS208;BRADESCO PN, R$ 19.91, 19-07-2024;7.29;7.3;7.29;7.3;8500;62045;0;7.23;7.37;PUT;2024-07-19;EUROPEAN;19.91;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;-0.273;12.4;BRBBDC4S16I2;7;False;2024-07-18;19;;1000;1000;1719244025000;PUT;1719243968000;19.91;60746948000112;2024-06-19T01:31:00.113Z;;
