symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
B3SAR155W4;B3 ON, R$ 15.42, 28-06-2024;0.0;0.0;0.0;5.31;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;15.42;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;10.39;BRB3SA3R0DP3;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718300475000;15.42;;
B3SAF160W4;B3 ON, R$ 15.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;15.92;100;BOVESPA;2024-06-22T10:18:38.708Z;2024-06-22T10:18:38.708Z;0.0;10.39;BRB3SA3F0D98;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;15.92;;
B3SAR160W4;B3 ON, R$ 15.92, 28-06-2024;0.0;0.0;0.0;5.8;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;15.92;100;BOVESPA;2024-06-22T10:18:38.766Z;2024-06-22T10:18:38.766Z;0.0;10.39;BRB3SA3R0D93;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718300792000;15.92;;
B3SAF165W4;B3 ON, R$ 16.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;16.42;100;BOVESPA;2024-06-22T10:18:38.681Z;2024-06-22T10:18:38.681Z;0.0;10.39;BRB3SA3F0DI2;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;16.42;;
B3SAR165W4;B3 ON, R$ 16.42, 28-06-2024;0.0;0.0;0.0;6.3;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;16.42;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;10.39;BRB3SA3R0DE7;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718301308000;16.42;;
B3SAG760W1;B3 ON, R$ 7.52, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;7.52;100;BOVESPA;2024-06-22T10:18:38.442Z;2024-06-22T10:18:38.442Z;0.0;10.39;BRB3SA3G0CE2;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;7.52;;
B3SAS760W1;B3 ON, R$ 7.52, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;7.52;100;BOVESPA;2024-06-22T10:18:38.415Z;2024-06-22T10:18:38.415Z;0.0;10.39;BRB3SA3S0C68;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;7.52;;
B3SAG800W1;B3 ON, R$ 7.92, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;7.92;100;BOVESPA;2024-06-22T10:18:38.926Z;2024-06-22T10:18:38.926Z;0.0;10.39;BRB3SA3G0CJ1;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;7.92;;
B3SAS800W1;B3 ON, R$ 7.92, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;7.92;100;BOVESPA;2024-06-22T10:18:39.007Z;2024-06-22T10:18:39.007Z;0.0;10.39;BRB3SA3S0C01;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;7.92;;
B3SAG860W1;B3 ON, R$ 8.52, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.52;100;BOVESPA;2024-06-22T10:18:38.507Z;2024-06-22T10:18:38.507Z;0.0;10.39;BRB3SA3G0CM5;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.52;;
B3SAS860W1;B3 ON, R$ 8.52, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;8.52;100;BOVESPA;2024-06-22T10:18:38.603Z;2024-06-22T10:18:38.603Z;0.0;10.39;BRB3SA3S0CM1;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;8.52;;
B3SAG880W1;B3 ON, R$ 8.72, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.72;100;BOVESPA;2024-06-22T10:18:38.824Z;2024-06-22T10:18:38.824Z;0.0;10.39;BRB3SA3G0CF9;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.72;;
B3SAS880W1;B3 ON, R$ 8.72, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;8.72;100;BOVESPA;2024-06-22T10:18:38.804Z;2024-06-22T10:18:38.804Z;0.0;10.39;BRB3SA3S0CJ7;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;8.72;;
B3SAG900W1;B3 ON, R$ 8.92, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.92;100;BOVESPA;2024-06-22T10:18:38.909Z;2024-06-22T10:18:38.909Z;0.0;10.39;BRB3SA3G0CG7;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.92;;
B3SAS900W1;B3 ON, R$ 8.92, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-05;EUROPEAN;8.92;100;BOVESPA;2024-06-22T10:18:38.973Z;2024-06-22T10:18:38.973Z;0.0;10.39;BRB3SA3S0C76;7;False;2024-07-04;9;;0;126400;1719244079000;PUT;-62167294412000;8.92;;
B3SAG920W1;B3 ON, R$ 9.12, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;9.12;100;BOVESPA;2024-06-22T10:18:38.598Z;2024-06-22T10:18:38.598Z;0.0;10.39;BRB3SA3G0CL7;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;9.12;;
B3SAS920W1;B3 ON, R$ 9.12, 05-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.02;PUT;2024-07-05;EUROPEAN;9.12;100;BOVESPA;2024-06-22T10:18:38.708Z;2024-06-22T10:18:38.708Z;0.0;10.39;BRB3SA3S0CA6;7;False;2024-07-04;9;;0;126400;1719244079000;PUT;1718734207000;9.12;;
