symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;has_options
BRFSI175;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IK6;False;AMERICAN;BRF SA ON, R$ 17.50, 20-09-2024;17.5;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1686929635000;17.5;UPGRADE REQUIRED!!!;
BRFSU175;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0II4;False;EUROPEAN;BRF SA ON, R$ 17.50, 20-09-2024;17.5;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1719216334000;17.5;UPGRADE REQUIRED!!!;
BRFSI180;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GD5;False;AMERICAN;BRF SA ON, R$ 18.00, 20-09-2024;18.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718221552000;18.0;UPGRADE REQUIRED!!!;
BRFSU180;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GC1;False;EUROPEAN;BRF SA ON, R$ 18.00, 20-09-2024;18.0;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;PUT;1717516643000;18.0;UPGRADE REQUIRED!!!;
BRFSI185;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0I90;False;AMERICAN;BRF SA ON, R$ 18.50, 20-09-2024;18.5;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718725219000;18.5;UPGRADE REQUIRED!!!;
BRFSU185;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IE3;False;EUROPEAN;BRF SA ON, R$ 18.50, 20-09-2024;18.5;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1719216327000;18.5;UPGRADE REQUIRED!!!;
BRFSI190;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0II0;False;AMERICAN;BRF SA ON, R$ 19.00, 20-09-2024;19.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1717771206000;19.0;UPGRADE REQUIRED!!!;
BRFSU190;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IH6;False;EUROPEAN;BRF SA ON, R$ 19.00, 20-09-2024;19.0;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;-62167294412000;19.0;UPGRADE REQUIRED!!!;
BRFSI195;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IG4;False;AMERICAN;BRF SA ON, R$ 19.50, 20-09-2024;19.5;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718197202000;19.5;UPGRADE REQUIRED!!!;
BRFSU195;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IA1;False;EUROPEAN;BRF SA ON, R$ 19.50, 20-09-2024;19.5;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;19.5;UPGRADE REQUIRED!!!;
BRFSI200;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GA1;False;AMERICAN;BRF SA ON, R$ 20.00, 20-09-2024;20.0;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;CALL;1718731057000;20.0;UPGRADE REQUIRED!!!;
BRFSU200;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GB3;False;EUROPEAN;BRF SA ON, R$ 20.00, 20-09-2024;20.0;2024-06-22T10:18:38.708Z;0.0;2024-06-22T10:18:38.708Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;PUT;1719240909000;20.0;UPGRADE REQUIRED!!!;
BRFSI205;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IJ8;False;AMERICAN;BRF SA ON, R$ 20.50, 20-09-2024;20.5;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718732600000;20.5;UPGRADE REQUIRED!!!;
BRFSU205;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IJ2;False;EUROPEAN;BRF SA ON, R$ 20.50, 20-09-2024;20.5;2024-06-22T10:18:38.708Z;0.0;2024-06-22T10:18:38.708Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.9;0;0;0;1719244091000;PUT;1719240769000;20.5;UPGRADE REQUIRED!!!;
BRFSI210;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IE9;False;AMERICAN;BRF SA ON, R$ 21.00, 20-09-2024;21.0;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.85;0;0;0;1719237167000;CALL;1719237167000;21.0;UPGRADE REQUIRED!!!;
BRFSU210;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IB9;False;EUROPEAN;BRF SA ON, R$ 21.00, 20-09-2024;21.0;2024-06-22T10:18:38.708Z;0.0;2024-06-22T10:18:38.708Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;21.0;UPGRADE REQUIRED!!!;
BRFSI215;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IL4;False;AMERICAN;BRF SA ON, R$ 21.50, 20-09-2024;21.5;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;-62167294412000;21.5;UPGRADE REQUIRED!!!;
BRFSU215;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IK0;False;EUROPEAN;BRF SA ON, R$ 21.50, 20-09-2024;21.5;2024-06-22T10:18:38.708Z;0.0;2024-06-22T10:18:38.708Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;-62167294412000;21.5;UPGRADE REQUIRED!!!;
BRFSI220;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0I82;False;AMERICAN;BRF SA ON, R$ 22.00, 20-09-2024;22.0;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;CALL;1719216326000;22.0;UPGRADE REQUIRED!!!;
BRFSU220;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0I95;False;EUROPEAN;BRF SA ON, R$ 22.00, 20-09-2024;22.0;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;22.0;UPGRADE REQUIRED!!!;
BRFSI225;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IM2;False;AMERICAN;BRF SA ON, R$ 22.50, 20-09-2024;22.5;2024-06-22T10:18:38.837Z;0.0;2024-06-22T10:18:38.837Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244090000;CALL;1719216334000;22.5;UPGRADE REQUIRED!!!;
BRFSU225;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IL8;False;EUROPEAN;BRF SA ON, R$ 22.50, 20-09-2024;22.5;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;-62167294412000;22.5;UPGRADE REQUIRED!!!;
BRFSI230;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GB9;False;AMERICAN;BRF SA ON, R$ 23.00, 20-09-2024;23.0;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244373000;CALL;1719244373000;23.0;UPGRADE REQUIRED!!!;
BRFSU230;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GD9;False;EUROPEAN;BRF SA ON, R$ 23.00, 20-09-2024;23.0;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1686684137000;23.0;UPGRADE REQUIRED!!!;
BRFSI235;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0I66;False;AMERICAN;BRF SA ON, R$ 23.50, 20-09-2024;23.5;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244373000;CALL;1719244373000;23.5;UPGRADE REQUIRED!!!;
BRFSU235;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0I79;False;EUROPEAN;BRF SA ON, R$ 23.50, 20-09-2024;23.5;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;23.5;UPGRADE REQUIRED!!!;
BRFSI245;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IB5;False;AMERICAN;BRF SA ON, R$ 24.50, 20-09-2024;24.5;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;CALL;1718804013000;24.5;UPGRADE REQUIRED!!!;
BRFSU245;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0I61;False;EUROPEAN;BRF SA ON, R$ 24.50, 20-09-2024;24.5;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;24.5;UPGRADE REQUIRED!!!;
BRFSI250;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GC7;False;AMERICAN;BRF SA ON, R$ 25.00, 20-09-2024;25.0;2024-06-22T10:18:38.849Z;0.0;2024-06-22T10:18:38.849Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;CALL;1719236664000;25.0;UPGRADE REQUIRED!!!;
BRFSU250;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0G97;False;EUROPEAN;BRF SA ON, R$ 25.00, 20-09-2024;25.0;2024-06-22T10:18:38.701Z;0.0;2024-06-22T10:18:38.701Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1686684137000;25.0;UPGRADE REQUIRED!!!;
BRFSI270;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GG8;False;AMERICAN;BRF SA ON, R$ 27.00, 20-09-2024;27.0;2024-06-22T10:18:38.849Z;0.0;2024-06-22T10:18:38.849Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.94;0;0;0;1719244519000;CALL;1719239140000;27.0;UPGRADE REQUIRED!!!;
BRFSU270;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GE7;False;EUROPEAN;BRF SA ON, R$ 27.00, 20-09-2024;27.0;2024-06-22T10:18:38.700Z;0.0;2024-06-22T10:18:38.700Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1686684137000;27.0;UPGRADE REQUIRED!!!;
BRFSI300;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GF0;False;AMERICAN;BRF SA ON, R$ 30.00, 20-09-2024;30.0;2024-06-22T10:18:38.850Z;0.0;2024-06-22T10:18:38.850Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1710271401000;30.0;UPGRADE REQUIRED!!!;
BRFSU300;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GF4;False;EUROPEAN;BRF SA ON, R$ 30.00, 20-09-2024;30.0;2024-06-22T10:18:38.702Z;0.0;2024-06-22T10:18:38.702Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1669316139000;30.0;UPGRADE REQUIRED!!!;
BRFSJ940;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0HD2;False;AMERICAN;BRF SA ON, R$ 9.40, 18-10-2024;9.4;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1697808811000;9.4;UPGRADE REQUIRED!!!;
BRFSV940;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H29;False;EUROPEAN;BRF SA ON, R$ 9.40, 18-10-2024;9.4;2024-06-22T10:18:38.850Z;0.0;2024-06-22T10:18:38.850Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697648675000;9.4;UPGRADE REQUIRED!!!;
BRFSJ980;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H08;False;AMERICAN;BRF SA ON, R$ 9.80, 18-10-2024;9.8;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1697824086000;9.8;UPGRADE REQUIRED!!!;
BRFSV980;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0GZ1;False;EUROPEAN;BRF SA ON, R$ 9.80, 18-10-2024;9.8;2024-06-22T10:18:38.850Z;0.0;2024-06-22T10:18:38.850Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697817485000;9.8;UPGRADE REQUIRED!!!;
BRFSJ105;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H99;False;AMERICAN;BRF SA ON, R$ 10.50, 18-10-2024;10.5;2024-06-22T10:18:39.007Z;0.0;2024-06-22T10:18:39.007Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1697823582000;10.5;UPGRADE REQUIRED!!!;
BRFSV105;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H03;False;EUROPEAN;BRF SA ON, R$ 10.50, 18-10-2024;10.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697822487000;10.5;UPGRADE REQUIRED!!!;
BRFSJ115;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0HB6;False;AMERICAN;BRF SA ON, R$ 11.50, 18-10-2024;11.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1697656160000;11.5;UPGRADE REQUIRED!!!;
BRFSV115;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H78;False;EUROPEAN;BRF SA ON, R$ 11.50, 18-10-2024;11.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697822373000;11.5;UPGRADE REQUIRED!!!;
BRFSJ125;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H73;False;AMERICAN;BRF SA ON, R$ 12.50, 18-10-2024;12.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1697204600000;12.5;UPGRADE REQUIRED!!!;
BRFSV125;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0GY4;False;EUROPEAN;BRF SA ON, R$ 12.50, 18-10-2024;12.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697823714000;12.5;UPGRADE REQUIRED!!!;
BRFSJ135;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H32;False;AMERICAN;BRF SA ON, R$ 13.50, 18-10-2024;13.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;13.5;UPGRADE REQUIRED!!!;
BRFSV135;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0HA2;False;EUROPEAN;BRF SA ON, R$ 13.50, 18-10-2024;13.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;13.5;UPGRADE REQUIRED!!!;
BRFSJ145;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0GZ7;False;AMERICAN;BRF SA ON, R$ 14.50, 18-10-2024;14.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;14.5;UPGRADE REQUIRED!!!;
BRFSV145;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H52;False;EUROPEAN;BRF SA ON, R$ 14.50, 18-10-2024;14.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;PUT;1688582413000;14.5;UPGRADE REQUIRED!!!;
BRFSJ155;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0HA8;False;AMERICAN;BRF SA ON, R$ 15.50, 18-10-2024;15.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;15.5;UPGRADE REQUIRED!!!;
BRFSV155;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H37;False;EUROPEAN;BRF SA ON, R$ 15.50, 18-10-2024;15.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244080000;PUT;1688582413000;15.5;UPGRADE REQUIRED!!!;
BRFSJ165;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H65;False;AMERICAN;BRF SA ON, R$ 16.50, 18-10-2024;16.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;16.5;UPGRADE REQUIRED!!!;
BRFSV165;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H45;False;EUROPEAN;BRF SA ON, R$ 16.50, 18-10-2024;16.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;16.5;UPGRADE REQUIRED!!!;
BRFSJ175;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0GY0;False;AMERICAN;BRF SA ON, R$ 17.50, 18-10-2024;17.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1686684137000;17.5;UPGRADE REQUIRED!!!;
BRFSV175;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H94;False;EUROPEAN;BRF SA ON, R$ 17.50, 18-10-2024;17.5;2024-06-22T10:18:38.721Z;0.0;2024-06-22T10:18:38.721Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1697824949000;17.5;UPGRADE REQUIRED!!!;
BRFSJ185;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H81;False;AMERICAN;BRF SA ON, R$ 18.50, 18-10-2024;18.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;18.5;UPGRADE REQUIRED!!!;
BRFSV185;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H11;False;EUROPEAN;BRF SA ON, R$ 18.50, 18-10-2024;18.5;2024-06-22T10:18:38.720Z;0.0;2024-06-22T10:18:38.720Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;18.5;UPGRADE REQUIRED!!!;
BRFSJ195;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H40;False;AMERICAN;BRF SA ON, R$ 19.50, 18-10-2024;19.5;2024-06-22T10:18:39.006Z;0.0;2024-06-22T10:18:39.006Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;19.5;UPGRADE REQUIRED!!!;
BRFSV195;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0HB0;False;EUROPEAN;BRF SA ON, R$ 19.50, 18-10-2024;19.5;2024-06-22T10:18:38.720Z;0.0;2024-06-22T10:18:38.720Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1716820466000;19.5;UPGRADE REQUIRED!!!;
BRFSJ205;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H16;False;AMERICAN;BRF SA ON, R$ 20.50, 18-10-2024;20.5;2024-06-22T10:18:39.007Z;0.0;2024-06-22T10:18:39.007Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;20.5;UPGRADE REQUIRED!!!;
BRFSV205;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H60;False;EUROPEAN;BRF SA ON, R$ 20.50, 18-10-2024;20.5;2024-06-22T10:18:38.857Z;0.0;2024-06-22T10:18:38.857Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;20.5;UPGRADE REQUIRED!!!;
BRFSJ215;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H57;False;AMERICAN;BRF SA ON, R$ 21.50, 18-10-2024;21.5;2024-06-22T10:18:39.007Z;0.0;2024-06-22T10:18:39.007Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;21.5;UPGRADE REQUIRED!!!;
BRFSV215;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0HD6;False;EUROPEAN;BRF SA ON, R$ 21.50, 18-10-2024;21.5;2024-06-22T10:18:38.857Z;0.0;2024-06-22T10:18:38.857Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;21.5;UPGRADE REQUIRED!!!;
BRFSJ225;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0H24;False;AMERICAN;BRF SA ON, R$ 22.50, 18-10-2024;22.5;2024-06-22T10:18:39.002Z;0.0;2024-06-22T10:18:39.002Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;22.5;UPGRADE REQUIRED!!!;
BRFSV225;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0HC8;False;EUROPEAN;BRF SA ON, R$ 22.50, 18-10-2024;22.5;2024-06-22T10:18:38.857Z;0.0;2024-06-22T10:18:38.857Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;22.5;UPGRADE REQUIRED!!!;
BRFSJ235;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRBRFS3J0HC4;False;AMERICAN;BRF SA ON, R$ 23.50, 18-10-2024;23.5;2024-06-22T10:18:39.002Z;0.0;2024-06-22T10:18:39.002Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;CALL;1688582413000;23.5;UPGRADE REQUIRED!!!;
BRFSV235;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRBRFS3V0H86;False;EUROPEAN;BRF SA ON, R$ 23.50, 18-10-2024;23.5;2024-06-22T10:18:38.857Z;0.0;2024-06-22T10:18:38.857Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;23.5;UPGRADE REQUIRED!!!;
