symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
ELETG424;ELETROBRAS PNB, R$ 41.18, 19-07-2024;0.5;0.5;0.45;0.45;3200;1450;0;0.42;0.48;CALL;2024-07-19;AMERICAN;41.18;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;40.625;39.48;BRELET6G0D46;7;False;2024-07-18;19;;8500;8500;1719245157000;CALL;1719243117000;41.18;;
ELETS424;ELETROBRAS PNB, R$ 41.18, 19-07-2024;0.0;0.0;0.0;2.28;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;41.18;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0CP1;7;False;2024-07-18;19;;0;0;1719242600000;PUT;1719216330000;41.18;;
ELETG431;ELETROBRAS PNB, R$ 41.43, 19-07-2024;0.0;0.0;0.0;0.29;0;0;0;0.36;0.41;CALL;2024-07-19;EUROPEAN;41.43;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;38.91;BRELET6G0D38;7;False;2024-07-18;19;;9300;9300;1719245295000;CALL;1718805506000;41.43;;
ELETS431;ELETROBRAS PNB, R$ 41.43, 19-07-2024;0.0;0.0;0.0;1.25;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;41.43;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0CH8;7;False;2024-07-18;19;;0;0;1719237218000;PUT;1717688546000;41.43;;
ELETG43;ELETROBRAS PNB, R$ 41.68, 19-07-2024;0.36;0.36;0.36;0.36;5000;1800;0;0.3;0.35;CALL;2024-07-19;AMERICAN;41.68;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;-20.0;38.91;BRELET6G0DD9;7;False;2024-07-18;19;;10200;10200;1719245295000;CALL;1719241157000;41.68;;
ELETS43;ELETROBRAS PNB, R$ 41.68, 19-07-2024;0.0;0.0;0.0;3.19;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;41.68;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;0.0;38.91;BRELET6S0DD5;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718373313000;41.68;;
ELETG436;ELETROBRAS PNB, R$ 41.93, 19-07-2024;0.0;0.0;0.0;0.32;0;0;0;0.25;0.29;CALL;2024-07-19;EUROPEAN;41.93;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;38.91;BRELET6G0CY7;7;False;2024-07-18;19;;10200;10200;1719245295000;CALL;1718735387000;41.93;;
ELETS436;ELETROBRAS PNB, R$ 41.93, 19-07-2024;0.0;0.0;0.0;3.12;0;0;0;1.0;0.0;PUT;2024-07-19;EUROPEAN;41.93;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0DI4;7;False;2024-07-18;19;;400;0;1719244085000;PUT;1719216331000;41.93;;
ELETG439;ELETROBRAS PNB, R$ 42.18, 19-07-2024;0.25;0.25;0.24;0.24;4100;1021;0;0.2;0.24;CALL;2024-07-19;AMERICAN;42.18;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;-61.905;39.56;BRELET6G0CL4;7;False;2024-07-18;19;;33100;2200;1719245282000;CALL;1719241831000;42.18;;
ELETS439;ELETROBRAS PNB, R$ 42.18, 19-07-2024;0.0;0.0;0.0;2.95;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;42.18;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0CZ0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216330000;42.18;;
ELETG441;ELETROBRAS PNB, R$ 42.43, 19-07-2024;0.0;0.0;0.0;0.4;0;0;0;0.17;0.22;CALL;2024-07-19;EUROPEAN;42.43;100;BOVESPA;2024-06-22T10:18:38.999Z;2024-06-22T10:18:38.999Z;0.0;38.91;BRELET6G0DH0;7;False;2024-07-18;19;;9200;9200;1719245295000;CALL;1718218156000;42.43;;
ELETS441;ELETROBRAS PNB, R$ 42.43, 19-07-2024;0.0;0.0;0.0;2.11;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;42.43;100;BOVESPA;2024-06-22T10:18:38.838Z;2024-06-22T10:18:38.838Z;0.0;38.91;BRELET6S0DE3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1716407579000;42.43;;
ELETG44;ELETROBRAS PNB, R$ 42.68, 19-07-2024;0.0;0.0;0.0;0.13;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;42.68;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;0.0;38.91;BRELET6G0CG4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216328000;42.68;;
ELETS44;ELETROBRAS PNB, R$ 42.68, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;42.68;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;0.0;38.91;BRELET6S0CG0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;42.68;;
